"","Species","Amygdala_p.C.Brain__Kverkova_etal_2018_TableS1","Amygdala_Vol.mm3__Kverkova_etal_2018_TableS1","Amygdala_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Body_Mass.g__DosSantos_etal_2017_TableS1","Body_Mass.g__HerculanoHouzel_etal_2015_Table5","Body_Mass.g__HerculanoHouzel_etal_2020_TABLE1","Body_Mass.g__Kverkova_etal_2018_TableS1","Body_Mass.g_SD__HerculanoHouzel_etal_2015_Table5","Body_Mass.g_SD__Kverkova_etal_2018_TableS1","Body_Mass.kg__JardimMesseder_etal_2017_Table1","Cerebellum_C.n__DosSantos_etal_2020_Table1","Cerebellum_I.n__DosSantos_etal_2020_Table1","Cerebellum_I.p.mg__DosSantos_etal_2020_Table1","Cerebellum_I.p.N__DosSantos_etal_2020_Table1","Cerebellum_Mass.g__DosSantos_etal_2017_TableS1","Cerebellum_Mass.g__DosSantos_etal_2020_Table1","Cerebellum_Mass.g__HerculanoHouzel_etal_2015_Table2","Cerebellum_Mass.g__JardimMesseder_etal_2017_Table1","Cerebellum_Mass.g_SD__HerculanoHouzel_etal_2015_Table2","Cerebellum_n__DosSantos_etal_2020_Table1","Cerebellum_N.n__DosSantos_etal_2017_TableS1","Cerebellum_N.n__DosSantos_etal_2020_Table1","Cerebellum_N.n__HerculanoHouzel_etal_2015_Table2","Cerebellum_N.n__HerculanoHouzel_etal_2020_TABLE2","Cerebellum_N.n__JardimMesseder_etal_2017_Table1","Cerebellum_N.n__Kverkova_etal_2018_TableS5","Cerebellum_N.n_SD__HerculanoHouzel_etal_2015_Table2","Cerebellum_N.n_SD__Kverkova_etal_2018_TableS5","Cerebellum_N.p.mg__DosSantos_etal_2017_TableS1","Cerebellum_N.p.mg__DosSantos_etal_2020_Table1","Cerebellum_N.p.mg__HerculanoHouzel_etal_2015_Table2","Cerebellum_N.p.mg__HerculanoHouzel_etal_2020_TABLE2","Cerebellum_N.p.mg__JardimMesseder_etal_2017_Table1","Cerebellum_N.p.mg_SD__HerculanoHouzel_etal_2015_Table2","Cerebellum_O.n__HerculanoHouzel_etal_2015_Table2","Cerebellum_O.n__JardimMesseder_etal_2017_Table1","Cerebellum_O.n_SD__HerculanoHouzel_etal_2015_Table2","Cerebellum_O.p.mg__HerculanoHouzel_etal_2015_Table2","Cerebellum_O.p.mg_SD__HerculanoHouzel_etal_2015_Table2","Cerebellum_O.p.N__DosSantos_etal_2017_TableS1","Cerebellum_O.p.N__HerculanoHouzel_etal_2015_Table2","Cerebellum_O.p.N__JardimMesseder_etal_2017_Table1","Cerebellum_O.p.N_SD__HerculanoHouzel_etal_2015_Table2","Cerebellum_p.C.Brain__Kverkova_etal_2018_TableS1","Cerebellum_Source__HerculanoHouzel_etal_2015_Table2","Cerebellum_Vol.mm3__Kverkova_etal_2018_TableS1","Cerebellum_Vol.mm3_SD__Kverkova_etal_2018_TableS1","CerebralCortex_C.n__DosSantos_etal_2020_Table1","CerebralCortex_I.n__DosSantos_etal_2020_Table1","CerebralCortex_I.p.mg__DosSantos_etal_2020_Table1","CerebralCortex_I.p.N__DosSantos_etal_2020_Table1","CerebralCortex_Mass.g__DosSantos_etal_2017_TableS1","CerebralCortex_Mass.g__DosSantos_etal_2020_Table1","CerebralCortex_Mass.g__HerculanoHouzel_etal_2015_Table1","CerebralCortex_Mass.g__JardimMesseder_etal_2017_Table1","CerebralCortex_Mass.g_SD__HerculanoHouzel_etal_2015_Table1","CerebralCortex_n__DosSantos_etal_2020_Table1","CerebralCortex_N.n__DosSantos_etal_2017_TableS1","CerebralCortex_N.n__DosSantos_etal_2020_Table1","CerebralCortex_N.n__HerculanoHouzel_etal_2015_Table1","CerebralCortex_N.n__HerculanoHouzel_etal_2020_TABLE2","CerebralCortex_N.n__JardimMesseder_etal_2017_Table1","CerebralCortex_N.n__Kverkova_etal_2018_TableS5","CerebralCortex_N.n_SD__HerculanoHouzel_etal_2015_Table1","CerebralCortex_N.n_SD__Kverkova_etal_2018_TableS5","CerebralCortex_N.p.mg__DosSantos_etal_2017_TableS1","CerebralCortex_N.p.mg__DosSantos_etal_2020_Table1","CerebralCortex_N.p.mg__HerculanoHouzel_etal_2015_Table1","CerebralCortex_N.p.mg__HerculanoHouzel_etal_2020_TABLE2","CerebralCortex_N.p.mg__JardimMesseder_etal_2017_Table1","CerebralCortex_N.p.mg_SD__HerculanoHouzel_etal_2015_Table1","CerebralCortex_O.n__HerculanoHouzel_etal_2015_Table1","CerebralCortex_O.n__JardimMesseder_etal_2017_Table1","CerebralCortex_O.n_SD__HerculanoHouzel_etal_2015_Table1","CerebralCortex_O.p.mg__HerculanoHouzel_etal_2015_Table1","CerebralCortex_O.p.mg_SD__HerculanoHouzel_etal_2015_Table1","CerebralCortex_O.p.N__DosSantos_etal_2017_TableS1","CerebralCortex_O.p.N__HerculanoHouzel_etal_2015_Table1","CerebralCortex_O.p.N__JardimMesseder_etal_2017_Table1","CerebralCortex_O.p.N_SD__HerculanoHouzel_etal_2015_Table1","CerebralCortex_Source__HerculanoHouzel_etal_2015_Table1","CerebralCortexGrey_N.n__DosSantos_etal_2017_TableS1","CerebralCortexGrey_N.p.mg__DosSantos_etal_2017_TableS1","CerebralCortexGrey_O.p.N__DosSantos_etal_2017_TableS1","CerebralCortexNoHippocampus_C.n__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_I.n__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_I.p.mg__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_I.p.N__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_Mass.g__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_n__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_N.n__DosSantos_etal_2020_Table1","CerebralCortexNoHippocampus_N.p.mg__DosSantos_etal_2020_Table1","Clade__HerculanoHouzel_etal_2020_TABLE1","CommonName__JardimMesseder_etal_2017_Table1","DiencephalonStriatum_Mass.g__DosSantos_etal_2017_TableS1","DiencephalonStriatum_N.n__DosSantos_etal_2017_TableS1","DiencephalonStriatum_N.p.mg__DosSantos_etal_2017_TableS1","DiencephalonStriatum_O.p.N__DosSantos_etal_2017_TableS1","EntorhinalCortex_p.C.Brain__Kverkova_etal_2018_TableS1","EntorhinalCortex_Vol.mm3__Kverkova_etal_2018_TableS1","EntorhinalCortex_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Family__HerculanoHouzel_etal_2020_TABLE1","Family__HerculanoHouzel_etal_2020_TABLE2","Hippocampus_C.n__DosSantos_etal_2020_Table1","Hippocampus_I.n__DosSantos_etal_2020_Table1","Hippocampus_I.p.mg__DosSantos_etal_2020_Table1","Hippocampus_I.p.N__DosSantos_etal_2020_Table1","Hippocampus_Mass.g__DosSantos_etal_2017_TableS1","Hippocampus_Mass.g__DosSantos_etal_2020_Table1","Hippocampus_Mass.g__JardimMesseder_etal_2017_Table1","Hippocampus_n__DosSantos_etal_2020_Table1","Hippocampus_N.n__DosSantos_etal_2017_TableS1","Hippocampus_N.n__DosSantos_etal_2020_Table1","Hippocampus_N.n__JardimMesseder_etal_2017_Table1","Hippocampus_N.p.mg__DosSantos_etal_2017_TableS1","Hippocampus_N.p.mg__DosSantos_etal_2020_Table1","Hippocampus_N.p.mg__JardimMesseder_etal_2017_Table1","Hippocampus_O.n__JardimMesseder_etal_2017_Table1","Hippocampus_O.p.N__DosSantos_etal_2017_TableS1","Hippocampus_O.p.N__JardimMesseder_etal_2017_Table1","Hippocampus_p.C.Brain__Kverkova_etal_2018_TableS1","Hippocampus_Vol.mm3__Kverkova_etal_2018_TableS1","Hippocampus_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Hypothalamus_p.C.Brain__Kverkova_etal_2018_TableS1","Hypothalamus_Vol.mm3__Kverkova_etal_2018_TableS1","Hypothalamus_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Medulla_p.C.Brain__Kverkova_etal_2018_TableS1","Medulla_Vol.mm3__Kverkova_etal_2018_TableS1","Medulla_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Mesencephalon_Mass.g__DosSantos_etal_2017_TableS1","Mesencephalon_N.n__DosSantos_etal_2017_TableS1","Mesencephalon_N.p.mg__DosSantos_etal_2017_TableS1","Mesencephalon_O.p.N__DosSantos_etal_2017_TableS1","MesencephalonDiencephalonStriatum_Mass.g__DosSantos_etal_2017_TableS1","MesencephalonDiencephalonStriatum_N.n__DosSantos_etal_2017_TableS1","MesencephalonDiencephalonStriatum_N.p.mg__DosSantos_etal_2017_TableS1","MesencephalonDiencephalonStriatum_O.p.N__DosSantos_etal_2017_TableS1","MesencephalonMedulla_N.n__Kverkova_etal_2018_TableS5","MesencephalonMedulla_N.n_SD__Kverkova_etal_2018_TableS5","Micro.or.mega__HerculanoHouzel_etal_2020_TABLE1","Micro.or.mega__HerculanoHouzel_etal_2020_TABLE2","Neocortex_p.C.Brain__Kverkova_etal_2018_TableS1","Neocortex_Vol.mm3__Kverkova_etal_2018_TableS1","Neocortex_Vol.mm3_SD__Kverkova_etal_2018_TableS1","OlfactoryBulb_Mass.g__DosSantos_etal_2017_TableS1","OlfactoryBulb_Mass.g__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_Mass.g__JardimMesseder_etal_2017_Table1","OlfactoryBulb_Mass.g_SD__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_n__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_N.n__DosSantos_etal_2017_TableS1","OlfactoryBulb_N.n__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_N.n__JardimMesseder_etal_2017_Table1","OlfactoryBulb_N.n__Kverkova_etal_2018_TableS5","OlfactoryBulb_N.n_SD__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_N.n_SD__Kverkova_etal_2018_TableS5","OlfactoryBulb_N.p.mg__DosSantos_etal_2017_TableS1","OlfactoryBulb_N.p.mg__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_N.p.mg__JardimMesseder_etal_2017_Table1","OlfactoryBulb_N.p.mg_SD__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_O.n__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_O.n__JardimMesseder_etal_2017_Table1","OlfactoryBulb_O.n_SD__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_O.p.mg__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_O.p.mg_SD__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_O.p.N__DosSantos_etal_2017_TableS1","OlfactoryBulb_O.p.N__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_O.p.N__JardimMesseder_etal_2017_Table1","OlfactoryBulb_O.p.N_SD__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_p.C.Brain__Kverkova_etal_2018_TableS1","OlfactoryBulb_Source__HerculanoHouzel_etal_2015_Table4","OlfactoryBulb_Vol.mm3__Kverkova_etal_2018_TableS1","OlfactoryBulb_Vol.mm3_SD__Kverkova_etal_2018_TableS1","OlfactoryCortices_p.C.Brain__Kverkova_etal_2018_TableS1","OlfactoryCortices_Vol.mm3__Kverkova_etal_2018_TableS1","OlfactoryCortices_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Order__HerculanoHouzel_etal_2015_Table1","Order__HerculanoHouzel_etal_2015_Table2","Order__HerculanoHouzel_etal_2015_Table3","Order__HerculanoHouzel_etal_2015_Table4","Order__HerculanoHouzel_etal_2015_Table5","PonsMedulla_C.n__DosSantos_etal_2020_Table1","PonsMedulla_I.n__DosSantos_etal_2020_Table1","PonsMedulla_I.p.mg__DosSantos_etal_2020_Table1","PonsMedulla_I.p.N__DosSantos_etal_2020_Table1","PonsMedulla_Mass.g__DosSantos_etal_2017_TableS1","PonsMedulla_Mass.g__DosSantos_etal_2020_Table1","PonsMedulla_n__DosSantos_etal_2020_Table1","PonsMedulla_N.n__DosSantos_etal_2017_TableS1","PonsMedulla_N.n__DosSantos_etal_2020_Table1","PonsMedulla_N.p.mg__DosSantos_etal_2017_TableS1","PonsMedulla_N.p.mg__DosSantos_etal_2020_Table1","PonsMedulla_O.p.N__DosSantos_etal_2017_TableS1","RoB_C.n__DosSantos_etal_2020_Table1","RoB_I.n__DosSantos_etal_2020_Table1","RoB_I.p.mg__DosSantos_etal_2020_Table1","RoB_I.p.N__DosSantos_etal_2020_Table1","RoB_Mass.g__DosSantos_etal_2017_TableS1","RoB_Mass.g__DosSantos_etal_2020_Table1","RoB_Mass.g__HerculanoHouzel_etal_2015_Table3","RoB_Mass.g__JardimMesseder_etal_2017_Table1","RoB_Mass.g_SD__HerculanoHouzel_etal_2015_Table3","RoB_n__DosSantos_etal_2020_Table1","RoB_N.n__DosSantos_etal_2017_TableS1","RoB_N.n__DosSantos_etal_2020_Table1","RoB_N.n__HerculanoHouzel_etal_2015_Table3","RoB_N.n__HerculanoHouzel_etal_2020_TABLE2","RoB_N.n__JardimMesseder_etal_2017_Table1","RoB_N.n_SD__HerculanoHouzel_etal_2015_Table3","RoB_N.p.mg__DosSantos_etal_2017_TableS1","RoB_N.p.mg__DosSantos_etal_2020_Table1","RoB_N.p.mg__HerculanoHouzel_etal_2015_Table3","RoB_N.p.mg__HerculanoHouzel_etal_2020_TABLE2","RoB_N.p.mg__JardimMesseder_etal_2017_Table1","RoB_N.p.mg_SD__HerculanoHouzel_etal_2015_Table3","RoB_O.n__HerculanoHouzel_etal_2015_Table3","RoB_O.n__JardimMesseder_etal_2017_Table1","RoB_O.n_SD__HerculanoHouzel_etal_2015_Table3","RoB_O.p.mg__HerculanoHouzel_etal_2015_Table3","RoB_O.p.mg_SD__HerculanoHouzel_etal_2015_Table3","RoB_O.p.N__DosSantos_etal_2017_TableS1","RoB_O.p.N__HerculanoHouzel_etal_2015_Table3","RoB_O.p.N__JardimMesseder_etal_2017_Table1","RoB_O.p.N_SD__HerculanoHouzel_etal_2015_Table3","RoB_Source__HerculanoHouzel_etal_2015_Table3","Septum_p.C.Brain__Kverkova_etal_2018_TableS1","Septum_Vol.mm3__Kverkova_etal_2018_TableS1","Septum_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Striatum_p.C.Brain__Kverkova_etal_2018_TableS1","Striatum_Vol.mm3__Kverkova_etal_2018_TableS1","Striatum_Vol.mm3_SD__Kverkova_etal_2018_TableS1","SubcorticalForebrain_N.n__Kverkova_etal_2018_TableS5","SubcorticalForebrain_N.n_SD__Kverkova_etal_2018_TableS5","Tectum_p.C.Brain__Kverkova_etal_2018_TableS1","Tectum_Vol.mm3__Kverkova_etal_2018_TableS1","Tectum_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Tegmentum_p.C.Brain__Kverkova_etal_2018_TableS1","Tegmentum_Vol.mm3__Kverkova_etal_2018_TableS1","Tegmentum_Vol.mm3_SD__Kverkova_etal_2018_TableS1","Thalamus_p.C.Brain__Kverkova_etal_2018_TableS1","Thalamus_Vol.mm3__Kverkova_etal_2018_TableS1","Thalamus_Vol.mm3_SD__Kverkova_etal_2018_TableS1","WholeBrain_C.n__DosSantos_etal_2020_Table1","WholeBrain_I.n__DosSantos_etal_2020_Table1","WholeBrain_I.p.mg__DosSantos_etal_2020_Table1","WholeBrain_I.p.N__DosSantos_etal_2020_Table1","WholeBrain_Mass.g__DosSantos_etal_2017_TableS1","WholeBrain_Mass.g__DosSantos_etal_2020_Table1","WholeBrain_Mass.g__HerculanoHouzel_etal_2015_Table5","WholeBrain_Mass.g__HerculanoHouzel_etal_2020_TABLE1","WholeBrain_Mass.g__JardimMesseder_etal_2017_Table1","WholeBrain_Mass.g_SD__HerculanoHouzel_etal_2015_Table5","WholeBrain_n__DosSantos_etal_2020_Table1","WholeBrain_n__HerculanoHouzel_etal_2015_Table5","WholeBrain_n__HerculanoHouzel_etal_2020_TABLE1","WholeBrain_N.n__DosSantos_etal_2017_TableS1","WholeBrain_N.n__DosSantos_etal_2020_Table1","WholeBrain_N.n__HerculanoHouzel_etal_2015_Table5","WholeBrain_N.n__HerculanoHouzel_etal_2020_TABLE1","WholeBrain_N.n__JardimMesseder_etal_2017_Table1","WholeBrain_N.n__Kverkova_etal_2018_TableS5","WholeBrain_N.n_SD__HerculanoHouzel_etal_2015_Table5","WholeBrain_N.n_SD__Kverkova_etal_2018_TableS5","WholeBrain_N.p.mg__DosSantos_etal_2020_Table1","WholeBrain_O.n__HerculanoHouzel_etal_2015_Table5","WholeBrain_O.n__JardimMesseder_etal_2017_Table1","WholeBrain_O.n_SD__HerculanoHouzel_etal_2015_Table5","WholeBrain_O.p.N__DosSantos_etal_2017_TableS1","WholeBrain_O.p.N__JardimMesseder_etal_2017_Table1","WholeBrain_p.C.N__HerculanoHouzel_etal_2015_Table5","WholeBrain_p.C.N_SD__HerculanoHouzel_etal_2015_Table5","WholeBrain_Source__HerculanoHouzel_etal_2015_Table5","WholeBrainOlfactoryBulb_Mass.g__Kverkova_etal_2018_TableS1","WholeBrainOlfactoryBulb_Mass.g_SD__Kverkova_etal_2018_TableS1","WholeBrainOlfactoryBulb_N.n__Kverkova_etal_2018_TableS5","WholeBrainOlfactoryBulb_N.n_SD__Kverkova_etal_2018_TableS5"
"1","Amblysomus hottentotus",NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084,NA,NA,NA,NA,NA,34488379,NA,NA,NA,3207000,NA,NA,NA,409687,NA,NA,18667,8155621,NA,813000,96849,5069,NA,0.236,NA,0.002,NA,"Neves et al., 2014",NA,NA,NA,NA,NA,NA,NA,NA,0.439,NA,0.035,NA,NA,NA,21516000,NA,NA,NA,2154000,NA,NA,NA,48932,NA,NA,1004,21370000,NA,4614000,48146,6674,NA,0.982,NA,0.116,"Neves et al., 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afrotheria","Afrotheria","Afrotheria",NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289,NA,0.013,NA,NA,NA,9070358,NA,NA,1069000,NA,NA,31616,NA,NA,5124,16834642,NA,3276000,58880,13983,NA,1.839,NA,0.144,"Neves et al., 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812,NA,NA,0.044,NA,2,NA,NA,NA,65074000,NA,NA,NA,2124000,NA,NA,46631000,NA,527000,NA,NA,NA,NA,"Neves et al., 2014",NA,NA,NA,NA
"2","Antidorcas marsupialis",NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,2724458750,58539299,5147,0.026,NA,11.458,11.458,NA,NA,2,NA,2257214074,2257214074,NA,NA,NA,NA,NA,NA,196999,196999,NA,NA,NA,467244676,NA,NA,40779,NA,NA,0.207,NA,NA,NA,"Kazu et al., 2014",NA,NA,4443685152,268018858,3791,0.675,NA,68.806,68.806,NA,NA,29,NA,396896159,396896159,NA,NA,NA,NA,NA,NA,5768,5768,NA,NA,NA,4126259275,NA,NA,59969,NA,NA,10.396,NA,NA,"Kazu et al., 2014",NA,NA,NA,4216083590,254974497,3790,0.677,65.372,28,376412018,5758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227601562,12973289,3778,0.633,NA,3.434,NA,1,NA,20484141,NA,NA,5965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,1,NA,15998400,NA,NA,NA,NA,NA,13332,NA,NA,105201600,NA,NA,87668,NA,NA,6.576,NA,NA,NA,"Kazu et al., 2014",NA,NA,NA,NA,NA,"Artiodactyla","Artiodactyla","Artiodactyla","Artiodactyla","Artiodactyla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389765624,84309976,3267,1.196,NA,25.81,25.81,NA,NA,3,NA,70485000,70485000,NA,NA,NA,NA,2731,2731,NA,NA,NA,1319280624,NA,NA,51115,NA,NA,18.71,NA,NA,"Kazu et al., 2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8557909526,402984165,3810,0.148,NA,106.074,106.074,NA,NA,NA,34,1,NA,NA,2724595233,2724595233,NA,NA,NA,NA,NA,25686,5912784575,NA,NA,NA,NA,31.5,NA,"Kazu et al., 2014",NA,NA,NA,NA
"3","Aotus trivirgatus",NA,NA,NA,NA,925,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,1.732,NA,0.218,NA,NA,NA,1.04e+09,NA,NA,NA,2e+07,NA,NA,NA,605080,NA,NA,90570,145270000,NA,45030000,82890,15580,NA,0.14,NA,NA,NA,"Herculano-Houzel et al., 2007",NA,NA,1303931000,23875354,2635,0.053,NA,9.124,10.617,NA,0.61,43,NA,451671982,441900000,NA,NA,NA,111310000,NA,NA,49504,41990,NA,NA,12900,695420000,NA,1.3e+08,65330,5950,NA,1.574,NA,NA,"Herculano-Houzel et al., 2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.012,6,NA,7925468,NA,NA,3114924,NA,NA,155879,NA,62241,8360532,NA,3213106,162922,44209,NA,1.055,NA,NA,NA,"Ribeiro et al., 2014",NA,NA,NA,NA,NA,"Primata","Primata","Primata","Primata","Primata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.104,NA,NA,NA,NA,NA,49340000,NA,NA,NA,NA,NA,15900,NA,NA,NA,313460000,NA,NA,100990,NA,NA,6.353,NA,NA,"Herculano-Houzel et al., 2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.73,NA,NA,NA,NA,2,NA,NA,NA,1468410000,NA,NA,NA,NA,NA,NA,1195130000,NA,NA,NA,NA,55.1,NA,"Herculano-Houzel et al., 2007",NA,NA,NA,NA
"4","Bathyergus suillus",0.0139,50,3,NA,NA,NA,907.82,NA,320.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268890000,NA,17470000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1911,NA,683,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43480000,NA,5110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,96,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544,194,1,0.0238,85,7,0.103,368,30,NA,NA,NA,NA,NA,NA,NA,NA,8670000,600000,NA,NA,0.283,1011,21,NA,NA,NA,NA,NA,NA,NA,NA,23810000,NA,2960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037,NA,132,14,0.0483,173,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097,35,7,0.0698,249,20,16420000,750000,0.0192,69,6,0.0437,156,18,0.0483,173,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337480000,NA,21440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78,0.14,361290000,24400000
"5","Blarina brevicauda",NA,NA,NA,NA,16.2,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,0.037,NA,0.005,NA,NA,NA,33430000,NA,NA,NA,5821000,NA,NA,NA,919942,NA,NA,19721,4410000,NA,1280000,118736,25620,NA,0.132,NA,NA,NA,"Sarko et al., 2009",NA,NA,NA,NA,NA,NA,NA,NA,0.197,NA,0.012,NA,NA,NA,11876000,NA,NA,NA,1569000,NA,NA,NA,60214,NA,NA,4935,15820000,NA,1158000,80729,8731,NA,1.357,NA,0.25,"Sarko et al., 2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,NA,0.003,5,NA,8090000,NA,NA,935900,NA,NA,318164,NA,34950,4910000,NA,730000,193631,31450,NA,0.607,NA,0.125,NA,"Sarko et al., 2009",NA,NA,NA,NA,NA,"Eulipotyphla","Eulipotyphla","Eulipotyphla","Eulipotyphla","Eulipotyphla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,NA,0.009,NA,NA,NA,6340000,NA,NA,636200,NA,NA,55924,NA,NA,2130,13320000,NA,1120000,117736,5840,NA,2.102,NA,0.096,"Sarko et al., 2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,NA,NA,NA,NA,5,NA,NA,NA,55190000,NA,NA,NA,6126000,NA,NA,33550000,NA,1222000,NA,NA,64.8,2.3,"Sarko et al., 2009",NA,NA,NA,NA
