"check_value_id","check_species","check_trait","check_value","paper_text_value","status","check_comment"
"SensoryData_r155_audible_freq_high_60dBSPL","Sylvilagus floridana","audible_freq_high_60dBSPL","56","56","agree_with_text_value","There was a conflict within the paper; this value was confirmed by Heffner via email"
