Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Lama glama,cerebellar_folding,Folial_width_median,mm,1.393551976630,1.393551976630,1,1,1,TRUE,Heuer2023,primary,1.393551976630,1.393551976630
Lama glama,cerebellar_folding,Molecular_layer_thickness_median,mm,0.277680,0.277680,1,1,1,TRUE,Heuer2023,primary,0.277680,0.277680
Macaca mulatta,cerebellar_folding,Cerebellar_section_area,mm2,373.11268834204,373.11268834204,1,1,1,TRUE,Heuer2023,primary,373.11268834204,373.11268834204
Macaca mulatta,cerebellar_folding,Cerebellar_section_length,mm,433.0646151802,433.0646151802,1,1,1,TRUE,Heuer2023,primary,433.0646151802,433.0646151802
Macaca mulatta,cerebellar_folding,Cerebral_section_area,mm2,1114.7664602917,1114.7664602917,1,1,1,TRUE,Heuer2023,primary,1114.7664602917,1114.7664602917
Macaca mulatta,cerebellar_folding,Cerebral_section_length,mm,299.8611628950,299.8611628950,1,1,1,TRUE,Heuer2023,primary,299.8611628950,299.8611628950
Macaca mulatta,cerebellar_folding,Folial_perimeter_median,mm,3.76022711304,3.76022711304,1,1,1,TRUE,Heuer2023,primary,3.76022711304,3.76022711304
Macaca mulatta,cerebellar_folding,Folial_width_median,mm,1.265584344300,1.265584344300,1,1,1,TRUE,Heuer2023,primary,1.265584344300,1.265584344300
Macaca mulatta,cerebellar_folding,Molecular_layer_thickness_median,mm,0.174406,0.174406,1,1,1,TRUE,Heuer2023,primary,0.174406,0.174406
Macaca nemestrina,cerebellar_folding,Cerebellar_section_area,mm2,283.12780074379,283.12780074379,1,1,1,TRUE,Heuer2023,primary,283.12780074379,283.12780074379
Macaca nemestrina,cerebellar_folding,Cerebellar_section_length,mm,405.6973159652,405.6973159652,1,1,1,TRUE,Heuer2023,primary,405.6973159652,405.6973159652
Macaca nemestrina,cerebellar_folding,Cerebral_section_area,mm2,1187.4884306718,1187.4884306718,1,1,1,TRUE,Heuer2023,primary,1187.4884306718,1187.4884306718
Macaca nemestrina,cerebellar_folding,Cerebral_section_length,mm,417.1315794751,417.1315794751,1,1,1,TRUE,Heuer2023,primary,417.1315794751,417.1315794751
Macaca nemestrina,cerebellar_folding,Folial_perimeter_median,mm,2.78770338534,2.78770338534,1,1,1,TRUE,Heuer2023,primary,2.78770338534,2.78770338534
Macaca nemestrina,cerebellar_folding,Folial_width_median,mm,1.059082964751,1.059082964751,1,1,1,TRUE,Heuer2023,primary,1.059082964751,1.059082964751
Macaca nemestrina,cerebellar_folding,Molecular_layer_thickness_median,mm,0.274585,0.274585,1,1,1,TRUE,Heuer2023,primary,0.274585,0.274585
Macropus fuliginosus,cerebellar_folding,Cerebellar_section_area,mm2,181.09300859490,181.09300859490,1,1,1,TRUE,Heuer2023,primary,181.09300859490,181.09300859490
Macropus fuliginosus,cerebellar_folding,Cerebellar_section_length,mm,300.2475109115,300.2475109115,1,1,1,TRUE,Heuer2023,primary,300.2475109115,300.2475109115
Macropus fuliginosus,cerebellar_folding,Cerebral_section_area,mm2,391.4073645889,391.4073645889,1,1,1,TRUE,Heuer2023,primary,391.4073645889,391.4073645889
Macropus fuliginosus,cerebellar_folding,Cerebral_section_length,mm,146.7398701985,146.7398701985,1,1,1,TRUE,Heuer2023,primary,146.7398701985,146.7398701985
Macropus fuliginosus,cerebellar_folding,Folial_perimeter_median,mm,2.31018859545,2.31018859545,1,1,1,TRUE,Heuer2023,primary,2.31018859545,2.31018859545
Macropus fuliginosus,cerebellar_folding,Folial_width_median,mm,0.949160824026,0.949160824026,1,1,1,TRUE,Heuer2023,primary,0.949160824026,0.949160824026
Macropus fuliginosus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.232949,0.232949,1,1,1,TRUE,Heuer2023,primary,0.232949,0.232949
Mandrillus sphinx,cerebellar_folding,Cerebellar_section_area,mm2,295.81887697864,295.81887697864,1,1,1,TRUE,Heuer2023,primary,295.81887697864,295.81887697864
Mandrillus sphinx,cerebellar_folding,Cerebellar_section_length,mm,452.4943648480,452.4943648480,1,1,1,TRUE,Heuer2023,primary,452.4943648480,452.4943648480
Mandrillus sphinx,cerebellar_folding,Cerebral_section_area,mm2,1127.4713460639,1127.4713460639,1,1,1,TRUE,Heuer2023,primary,1127.4713460639,1127.4713460639
Mandrillus sphinx,cerebellar_folding,Cerebral_section_length,mm,397.1797492001,397.1797492001,1,1,1,TRUE,Heuer2023,primary,397.1797492001,397.1797492001
Mandrillus sphinx,cerebellar_folding,Folial_perimeter_median,mm,2.23382133056,2.23382133056,1,1,1,TRUE,Heuer2023,primary,2.23382133056,2.23382133056
Mandrillus sphinx,cerebellar_folding,Folial_width_median,mm,0.968368297444,0.968368297444,1,1,1,TRUE,Heuer2023,primary,0.968368297444,0.968368297444
Mandrillus sphinx,cerebellar_folding,Molecular_layer_thickness_median,mm,0.287488,0.287488,1,1,1,TRUE,Heuer2023,primary,0.287488,0.287488
Mustela erminea,cerebellar_folding,Cerebellar_section_area,mm2,24.35541317896,24.35541317896,1,1,1,TRUE,Heuer2023,primary,24.35541317896,24.35541317896
Mustela erminea,cerebellar_folding,Cerebellar_section_length,mm,51.6574899094,51.6574899094,1,1,1,TRUE,Heuer2023,primary,51.6574899094,51.6574899094
Mustela erminea,cerebellar_folding,Cerebral_section_area,mm2,64.3642996523,64.3642996523,1,1,1,TRUE,Heuer2023,primary,64.3642996523,64.3642996523
Mustela erminea,cerebellar_folding,Cerebral_section_length,mm,50.4853474221,50.4853474221,1,1,1,TRUE,Heuer2023,primary,50.4853474221,50.4853474221
Mustela erminea,cerebellar_folding,Folial_perimeter_median,mm,2.38079215485,2.38079215485,1,1,1,TRUE,Heuer2023,primary,2.38079215485,2.38079215485
Mustela erminea,cerebellar_folding,Folial_width_median,mm,0.825559504463,0.825559504463,1,1,1,TRUE,Heuer2023,primary,0.825559504463,0.825559504463
Mustela erminea,cerebellar_folding,Molecular_layer_thickness_median,mm,0.219350,0.219350,1,1,1,TRUE,Heuer2023,primary,0.219350,0.219350
Myrmecophaga tridactyla,cerebellar_folding,Cerebellar_section_area,mm2,248.69588065855,248.69588065855,1,1,1,TRUE,Heuer2023,primary,248.69588065855,248.69588065855
Myrmecophaga tridactyla,cerebellar_folding,Cerebellar_section_length,mm,321.9015720149,321.9015720149,1,1,1,TRUE,Heuer2023,primary,321.9015720149,321.9015720149
Myrmecophaga tridactyla,cerebellar_folding,Cerebral_section_area,mm2,454.4830441031,454.4830441031,1,1,1,TRUE,Heuer2023,primary,454.4830441031,454.4830441031
Myrmecophaga tridactyla,cerebellar_folding,Cerebral_section_length,mm,124.1856151819,124.1856151819,1,1,1,TRUE,Heuer2023,primary,124.1856151819,124.1856151819
Myrmecophaga tridactyla,cerebellar_folding,Folial_perimeter_median,mm,3.07049748345,3.07049748345,1,1,1,TRUE,Heuer2023,primary,3.07049748345,3.07049748345
Myrmecophaga tridactyla,cerebellar_folding,Folial_width_median,mm,1.075937715739,1.075937715739,1,1,1,TRUE,Heuer2023,primary,1.075937715739,1.075937715739
Myrmecophaga tridactyla,cerebellar_folding,Molecular_layer_thickness_median,mm,0.246509,0.246509,1,1,1,TRUE,Heuer2023,primary,0.246509,0.246509
Nasua narica,cerebellar_folding,Cerebellar_section_area,mm2,172.25183465718,172.25183465718,1,1,1,TRUE,Heuer2023,primary,172.25183465718,172.25183465718
Nasua narica,cerebellar_folding,Cerebellar_section_length,mm,246.3505674982,246.3505674982,1,1,1,TRUE,Heuer2023,primary,246.3505674982,246.3505674982
Nasua narica,cerebellar_folding,Cerebral_section_area,mm2,327.8915801510,327.8915801510,1,1,1,TRUE,Heuer2023,primary,327.8915801510,327.8915801510
Nasua narica,cerebellar_folding,Cerebral_section_length,mm,154.7194412913,154.7194412913,1,1,1,TRUE,Heuer2023,primary,154.7194412913,154.7194412913
Nasua narica,cerebellar_folding,Folial_perimeter_median,mm,1.81806787016,1.81806787016,1,1,1,TRUE,Heuer2023,primary,1.81806787016,1.81806787016
Nasua narica,cerebellar_folding,Folial_width_median,mm,0.781056674000,0.781056674000,1,1,1,TRUE,Heuer2023,primary,0.781056674000,0.781056674000
Nasua narica,cerebellar_folding,Molecular_layer_thickness_median,mm,0.183606,0.183606,1,1,1,TRUE,Heuer2023,primary,0.183606,0.183606
Neogale vison,cerebellar_folding,Cerebellar_section_area,mm2,45.19920162442,45.19920162442,1,1,1,TRUE,Heuer2023,primary,45.19920162442,45.19920162442
Neogale vison,cerebellar_folding,Cerebellar_section_length,mm,95.9525391679,95.9525391679,1,1,1,TRUE,Heuer2023,primary,95.9525391679,95.9525391679
Neogale vison,cerebellar_folding,Cerebral_section_area,mm2,147.2236410615,147.2236410615,1,1,1,TRUE,Heuer2023,primary,147.2236410615,147.2236410615
Neogale vison,cerebellar_folding,Cerebral_section_length,mm,102.7982013783,102.7982013783,1,1,1,TRUE,Heuer2023,primary,102.7982013783,102.7982013783
Neogale vison,cerebellar_folding,Folial_perimeter_median,mm,2.07796805369,2.07796805369,1,1,1,TRUE,Heuer2023,primary,2.07796805369,2.07796805369
Neogale vison,cerebellar_folding,Folial_width_median,mm,0.685011284902,0.685011284902,1,1,1,TRUE,Heuer2023,primary,0.685011284902,0.685011284902
Neogale vison,cerebellar_folding,Molecular_layer_thickness_median,mm,0.138601,0.138601,1,1,1,TRUE,Heuer2023,primary,0.138601,0.138601
Odocoileus virginianus,cerebellar_folding,Cerebellar_section_area,mm2,354.02368114213,354.02368114213,1,1,1,TRUE,Heuer2023,primary,354.02368114213,354.02368114213
Odocoileus virginianus,cerebellar_folding,Cerebellar_section_length,mm,380.8355177789,380.8355177789,1,1,1,TRUE,Heuer2023,primary,380.8355177789,380.8355177789
Odocoileus virginianus,cerebellar_folding,Cerebral_section_area,mm2,1015.0800690947,1015.0800690947,1,1,1,TRUE,Heuer2023,primary,1015.0800690947,1015.0800690947
Odocoileus virginianus,cerebellar_folding,Cerebral_section_length,mm,382.5058640213,382.5058640213,1,1,1,TRUE,Heuer2023,primary,382.5058640213,382.5058640213
Odocoileus virginianus,cerebellar_folding,Folial_perimeter_median,mm,3.75182432628,3.75182432628,1,1,1,TRUE,Heuer2023,primary,3.75182432628,3.75182432628
Odocoileus virginianus,cerebellar_folding,Folial_width_median,mm,1.370950441909,1.370950441909,1,1,1,TRUE,Heuer2023,primary,1.370950441909,1.370950441909
Odocoileus virginianus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.331883,0.331883,1,1,1,TRUE,Heuer2023,primary,0.331883,0.331883
Oryctolagus cuniculus,cerebellar_folding,Cerebellar_section_area,mm2,77.16839313017,77.16839313017,1,1,1,TRUE,Heuer2023,primary,77.16839313017,77.16839313017
Oryctolagus cuniculus,cerebellar_folding,Cerebellar_section_length,mm,165.2522361577,165.2522361577,1,1,1,TRUE,Heuer2023,primary,165.2522361577,165.2522361577
Oryctolagus cuniculus,cerebellar_folding,Cerebral_section_area,mm2,140.4312206341,140.4312206341,1,1,1,TRUE,Heuer2023,primary,140.4312206341,140.4312206341
Oryctolagus cuniculus,cerebellar_folding,Cerebral_section_length,mm,58.7028522086,58.7028522086,1,1,1,TRUE,Heuer2023,primary,58.7028522086,58.7028522086
Oryctolagus cuniculus,cerebellar_folding,Folial_perimeter_median,mm,2.68098064799,2.68098064799,1,1,1,TRUE,Heuer2023,primary,2.68098064799,2.68098064799
Oryctolagus cuniculus,cerebellar_folding,Folial_width_median,mm,0.950024415605,0.950024415605,1,1,1,TRUE,Heuer2023,primary,0.950024415605,0.950024415605
Oryctolagus cuniculus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.182976,0.182976,1,1,1,TRUE,Heuer2023,primary,0.182976,0.182976
Ovis aries domestica,cerebellar_folding,Cerebellar_section_area,mm2,436.94393677588,436.94393677588,1,1,1,TRUE,Heuer2023,primary,436.94393677588,436.94393677588
Ovis aries domestica,cerebellar_folding,Cerebellar_section_length,mm,405.1490376608,405.1490376608,1,1,1,TRUE,Heuer2023,primary,405.1490376608,405.1490376608
Ovis aries domestica,cerebellar_folding,Cerebral_section_area,mm2,929.7821037427,929.7821037427,1,1,1,TRUE,Heuer2023,primary,929.7821037427,929.7821037427
Ovis aries domestica,cerebellar_folding,Cerebral_section_length,mm,316.5492037314,316.5492037314,1,1,1,TRUE,Heuer2023,primary,316.5492037314,316.5492037314
Ovis aries domestica,cerebellar_folding,Folial_perimeter_median,mm,4.04829320074,4.04829320074,1,1,1,TRUE,Heuer2023,primary,4.04829320074,4.04829320074
Ovis aries domestica,cerebellar_folding,Folial_width_median,mm,1.628484291098,1.628484291098,1,1,1,TRUE,Heuer2023,primary,1.628484291098,1.628484291098
Pan troglodytes,cerebellar_folding,Cerebellar_section_area,mm2,935.34011976770,935.34011976770,1,1,1,TRUE,Heuer2023,primary,935.34011976770,935.34011976770
Pan troglodytes,cerebellar_folding,Cerebellar_section_length,mm,953.1478000981,953.1478000981,1,1,1,TRUE,Heuer2023,primary,953.1478000981,953.1478000981
Pan troglodytes,cerebellar_folding,Cerebral_section_area,mm2,2393.3273394828,2393.3273394828,1,1,1,TRUE,Heuer2023,primary,2393.3273394828,2393.3273394828
Pan troglodytes,cerebellar_folding,Cerebral_section_length,mm,714.1050917177,714.1050917177,1,1,1,TRUE,Heuer2023,primary,714.1050917177,714.1050917177
Pan troglodytes,cerebellar_folding,Folial_perimeter_median,mm,3.11086340489,3.11086340489,1,1,1,TRUE,Heuer2023,primary,3.11086340489,3.11086340489
Pan troglodytes,cerebellar_folding,Folial_width_median,mm,1.305895764131,1.305895764131,1,1,1,TRUE,Heuer2023,primary,1.305895764131,1.305895764131
Panthera leo,cerebellar_folding,Cerebellar_section_area,mm2,638.30172916800,638.30172916800,1,1,1,TRUE,Heuer2023,primary,638.30172916800,638.30172916800
Panthera leo,cerebellar_folding,Cerebellar_section_length,mm,522.2665665416,522.2665665416,1,1,1,TRUE,Heuer2023,primary,522.2665665416,522.2665665416
Panthera leo,cerebellar_folding,Cerebral_section_area,mm2,1881.7197602303,1881.7197602303,1,1,1,TRUE,Heuer2023,primary,1881.7197602303,1881.7197602303
Panthera leo,cerebellar_folding,Cerebral_section_length,mm,520.0123476375,520.0123476375,1,1,1,TRUE,Heuer2023,primary,520.0123476375,520.0123476375
Panthera leo,cerebellar_folding,Folial_perimeter_median,mm,3.21835314607,3.21835314607,1,1,1,TRUE,Heuer2023,primary,3.21835314607,3.21835314607
Panthera leo,cerebellar_folding,Folial_width_median,mm,1.525655870603,1.525655870603,1,1,1,TRUE,Heuer2023,primary,1.525655870603,1.525655870603
Panthera leo,cerebellar_folding,Molecular_layer_thickness_median,mm,0.339366,0.339366,1,1,1,TRUE,Heuer2023,primary,0.339366,0.339366
Pecari tajacu,cerebellar_folding,Cerebellar_section_area,mm2,218.54196899359,218.54196899359,1,1,1,TRUE,Heuer2023,primary,218.54196899359,218.54196899359
Pecari tajacu,cerebellar_folding,Cerebellar_section_length,mm,265.2035497034,265.2035497034,1,1,1,TRUE,Heuer2023,primary,265.2035497034,265.2035497034
Pecari tajacu,cerebellar_folding,Cerebral_section_area,mm2,348.1671281113,348.1671281113,1,1,1,TRUE,Heuer2023,primary,348.1671281113,348.1671281113
Pecari tajacu,cerebellar_folding,Cerebral_section_length,mm,170.3381006712,170.3381006712,1,1,1,TRUE,Heuer2023,primary,170.3381006712,170.3381006712
Pecari tajacu,cerebellar_folding,Folial_perimeter_median,mm,3.56316529063,3.56316529063,1,1,1,TRUE,Heuer2023,primary,3.56316529063,3.56316529063
Pecari tajacu,cerebellar_folding,Folial_width_median,mm,1.614226630578,1.614226630578,1,1,1,TRUE,Heuer2023,primary,1.614226630578,1.614226630578
Pecari tajacu,cerebellar_folding,Molecular_layer_thickness_median,mm,0.232494,0.232494,1,1,1,TRUE,Heuer2023,primary,0.232494,0.232494
Perodicticus potto,cerebellar_folding,Cerebellar_section_area,mm2,66.51684892139,66.51684892139,1,1,1,TRUE,Heuer2023,primary,66.51684892139,66.51684892139
Perodicticus potto,cerebellar_folding,Cerebellar_section_length,mm,146.3733213443,146.3733213443,1,1,1,TRUE,Heuer2023,primary,146.3733213443,146.3733213443
Perodicticus potto,cerebellar_folding,Cerebral_section_area,mm2,185.8268156798,185.8268156798,1,1,1,TRUE,Heuer2023,primary,185.8268156798,185.8268156798
Perodicticus potto,cerebellar_folding,Cerebral_section_length,mm,106.9640822946,106.9640822946,1,1,1,TRUE,Heuer2023,primary,106.9640822946,106.9640822946
Perodicticus potto,cerebellar_folding,Folial_perimeter_median,mm,2.77495053445,2.77495053445,1,1,1,TRUE,Heuer2023,primary,2.77495053445,2.77495053445
Perodicticus potto,cerebellar_folding,Folial_width_median,mm,0.752160421603,0.752160421603,1,1,1,TRUE,Heuer2023,primary,0.752160421603,0.752160421603
Perodicticus potto,cerebellar_folding,Molecular_layer_thickness_median,mm,0.181923,0.181923,1,1,1,TRUE,Heuer2023,primary,0.181923,0.181923
Phoca vitulina,cerebellar_folding,Cerebellar_section_area,mm2,498.87387128446,498.87387128446,1,1,1,TRUE,Heuer2023,primary,498.87387128446,498.87387128446
Phoca vitulina,cerebellar_folding,Cerebellar_section_length,mm,606.2502888163,606.2502888163,1,1,1,TRUE,Heuer2023,primary,606.2502888163,606.2502888163
Phoca vitulina,cerebellar_folding,Cerebral_section_area,mm2,1357.8189665533,1357.8189665533,1,1,1,TRUE,Heuer2023,primary,1357.8189665533,1357.8189665533
Phoca vitulina,cerebellar_folding,Cerebral_section_length,mm,523.1225424785,523.1225424785,1,1,1,TRUE,Heuer2023,primary,523.1225424785,523.1225424785
Phoca vitulina,cerebellar_folding,Folial_perimeter_median,mm,2.10759661867,2.10759661867,1,1,1,TRUE,Heuer2023,primary,2.10759661867,2.10759661867
Phoca vitulina,cerebellar_folding,Folial_width_median,mm,0.939635626889,0.939635626889,1,1,1,TRUE,Heuer2023,primary,0.939635626889,0.939635626889
Procavia capensis,cerebellar_folding,Cerebellar_section_area,mm2,60.83644668847,60.83644668847,1,1,1,TRUE,Heuer2023,primary,60.83644668847,60.83644668847
Procavia capensis,cerebellar_folding,Cerebellar_section_length,mm,117.3657962951,117.3657962951,1,1,1,TRUE,Heuer2023,primary,117.3657962951,117.3657962951
Procavia capensis,cerebellar_folding,Cerebral_section_area,mm2,213.0711852034,213.0711852034,1,1,1,TRUE,Heuer2023,primary,213.0711852034,213.0711852034
Procavia capensis,cerebellar_folding,Cerebral_section_length,mm,96.7645894578,96.7645894578,1,1,1,TRUE,Heuer2023,primary,96.7645894578,96.7645894578
Procavia capensis,cerebellar_folding,Folial_perimeter_median,mm,3.81096454059,3.81096454059,1,1,1,TRUE,Heuer2023,primary,3.81096454059,3.81096454059
Procavia capensis,cerebellar_folding,Folial_width_median,mm,0.906868616226,0.906868616226,1,1,1,TRUE,Heuer2023,primary,0.906868616226,0.906868616226
Procavia capensis,cerebellar_folding,Molecular_layer_thickness_median,mm,0.176910,0.176910,1,1,1,TRUE,Heuer2023,primary,0.176910,0.176910
Pteropus giganteus,cerebellar_folding,Cerebellar_section_area,mm2,80.29298959635,80.29298959635,1,1,1,TRUE,Heuer2023,primary,80.29298959635,80.29298959635
Pteropus giganteus,cerebellar_folding,Cerebellar_section_length,mm,127.4539105133,127.4539105133,1,1,1,TRUE,Heuer2023,primary,127.4539105133,127.4539105133
Pteropus giganteus,cerebellar_folding,Cerebral_section_area,mm2,177.8537626014,177.8537626014,1,1,1,TRUE,Heuer2023,primary,177.8537626014,177.8537626014
Pteropus giganteus,cerebellar_folding,Cerebral_section_length,mm,74.7986752877,74.7986752877,1,1,1,TRUE,Heuer2023,primary,74.7986752877,74.7986752877
Pteropus giganteus,cerebellar_folding,Folial_perimeter_median,mm,3.34528650889,3.34528650889,1,1,1,TRUE,Heuer2023,primary,3.34528650889,3.34528650889
Pteropus giganteus,cerebellar_folding,Folial_width_median,mm,1.192554145707,1.192554145707,1,1,1,TRUE,Heuer2023,primary,1.192554145707,1.192554145707
Pteropus giganteus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.182171,0.182171,1,1,1,TRUE,Heuer2023,primary,0.182171,0.182171
Saimiri sciureus,cerebellar_folding,Cerebellar_section_area,mm2,67.24864056903,67.24864056903,1,1,1,TRUE,Heuer2023,primary,67.24864056903,67.24864056903
Saimiri sciureus,cerebellar_folding,Cerebellar_section_length,mm,151.9393435985,151.9393435985,1,1,1,TRUE,Heuer2023,primary,151.9393435985,151.9393435985
Saimiri sciureus,cerebellar_folding,Cerebral_section_area,mm2,293.3466818100,293.3466818100,1,1,1,TRUE,Heuer2023,primary,293.3466818100,293.3466818100
Saimiri sciureus,cerebellar_folding,Cerebral_section_length,mm,158.4198809310,158.4198809310,1,1,1,TRUE,Heuer2023,primary,158.4198809310,158.4198809310
Saimiri sciureus,cerebellar_folding,Folial_perimeter_median,mm,3.22620420237,3.22620420237,1,1,1,TRUE,Heuer2023,primary,3.22620420237,3.22620420237
Saimiri sciureus,cerebellar_folding,Folial_width_median,mm,0.900226123108,0.900226123108,1,1,1,TRUE,Heuer2023,primary,0.900226123108,0.900226123108
Saimiri sciureus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.164569,0.164569,1,1,1,TRUE,Heuer2023,primary,0.164569,0.164569
Scalopus aquaticus,cerebellar_folding,Cerebellar_section_area,mm2,12.30410602995,12.30410602995,1,1,1,TRUE,Heuer2023,primary,12.30410602995,12.30410602995
Scalopus aquaticus,cerebellar_folding,Cerebellar_section_length,mm,29.9071609638,29.9071609638,1,1,1,TRUE,Heuer2023,primary,29.9071609638,29.9071609638
Scalopus aquaticus,cerebellar_folding,Cerebral_section_area,mm2,33.1164437403,33.1164437403,1,1,1,TRUE,Heuer2023,primary,33.1164437403,33.1164437403
Scalopus aquaticus,cerebellar_folding,Cerebral_section_length,mm,28.6894335325,28.6894335325,1,1,1,TRUE,Heuer2023,primary,28.6894335325,28.6894335325
Scalopus aquaticus,cerebellar_folding,Folial_perimeter_median,mm,1.88483223979,1.88483223979,1,1,1,TRUE,Heuer2023,primary,1.88483223979,1.88483223979
Scalopus aquaticus,cerebellar_folding,Folial_width_median,mm,0.520900611953,0.520900611953,1,1,1,TRUE,Heuer2023,primary,0.520900611953,0.520900611953
Scalopus aquaticus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.108251,0.108251,1,1,1,TRUE,Heuer2023,primary,0.108251,0.108251
Semnopithecus entellus,cerebellar_folding,Cerebellar_section_area,mm2,342.62886519820,342.62886519820,1,1,1,TRUE,Heuer2023,primary,342.62886519820,342.62886519820
Semnopithecus entellus,cerebellar_folding,Cerebellar_section_length,mm,518.1180603143,518.1180603143,1,1,1,TRUE,Heuer2023,primary,518.1180603143,518.1180603143
Semnopithecus entellus,cerebellar_folding,Cerebral_section_area,mm2,1107.6307815533,1107.6307815533,1,1,1,TRUE,Heuer2023,primary,1107.6307815533,1107.6307815533
Semnopithecus entellus,cerebellar_folding,Cerebral_section_length,mm,342.2953205963,342.2953205963,1,1,1,TRUE,Heuer2023,primary,342.2953205963,342.2953205963
Semnopithecus entellus,cerebellar_folding,Folial_perimeter_median,mm,3.09055990831,3.09055990831,1,1,1,TRUE,Heuer2023,primary,3.09055990831,3.09055990831
Semnopithecus entellus,cerebellar_folding,Folial_width_median,mm,1.053894023512,1.053894023512,1,1,1,TRUE,Heuer2023,primary,1.053894023512,1.053894023512
Semnopithecus entellus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.273802,0.273802,1,1,1,TRUE,Heuer2023,primary,0.273802,0.273802
Sorex araneus,cerebellar_folding,Cerebellar_section_area,mm2,8.45197462989,8.45197462989,1,1,1,TRUE,Heuer2023,primary,8.45197462989,8.45197462989
Sorex araneus,cerebellar_folding,Cerebellar_section_length,mm,23.7863672515,23.7863672515,1,1,1,TRUE,Heuer2023,primary,23.7863672515,23.7863672515
Sorex araneus,cerebellar_folding,Cerebral_section_area,mm2,23.8195085745,23.8195085745,1,1,1,TRUE,Heuer2023,primary,23.8195085745,23.8195085745
Sorex araneus,cerebellar_folding,Cerebral_section_length,mm,22.4952516251,22.4952516251,1,1,1,TRUE,Heuer2023,primary,22.4952516251,22.4952516251
Sorex araneus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.101187,0.101187,1,1,1,TRUE,Heuer2023,primary,0.101187,0.101187
Sus scrofa domesticus,cerebellar_folding,Cerebellar_section_area,mm2,321.77409040452,321.77409040452,1,1,1,TRUE,Heuer2023,primary,321.77409040452,321.77409040452
Sus scrofa domesticus,cerebellar_folding,Cerebellar_section_length,mm,384.9856674919,384.9856674919,1,1,1,TRUE,Heuer2023,primary,384.9856674919,384.9856674919
Sus scrofa domesticus,cerebellar_folding,Cerebral_section_area,mm2,612.7736296272,612.7736296272,1,1,1,TRUE,Heuer2023,primary,612.7736296272,612.7736296272
Sus scrofa domesticus,cerebellar_folding,Cerebral_section_length,mm,250.8470169837,250.8470169837,1,1,1,TRUE,Heuer2023,primary,250.8470169837,250.8470169837
Sus scrofa domesticus,cerebellar_folding,Folial_perimeter_median,mm,2.49273768046,2.49273768046,1,1,1,TRUE,Heuer2023,primary,2.49273768046,2.49273768046
Sus scrofa domesticus,cerebellar_folding,Folial_width_median,mm,1.179016978537,1.179016978537,1,1,1,TRUE,Heuer2023,primary,1.179016978537,1.179016978537
Sus scrofa domesticus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.326079,0.326079,1,1,1,TRUE,Heuer2023,primary,0.326079,0.326079
Tamandua tetradactyla,cerebellar_folding,Cerebellar_section_area,mm2,156.26540440544,156.26540440544,1,1,1,TRUE,Heuer2023,primary,156.26540440544,156.26540440544
Tamandua tetradactyla,cerebellar_folding,Cerebellar_section_length,mm,231.7287517828,231.7287517828,1,1,1,TRUE,Heuer2023,primary,231.7287517828,231.7287517828
Tamandua tetradactyla,cerebellar_folding,Cerebral_section_area,mm2,272.0012892054,272.0012892054,1,1,1,TRUE,Heuer2023,primary,272.0012892054,272.0012892054
Tamandua tetradactyla,cerebellar_folding,Cerebral_section_length,mm,97.8279863123,97.8279863123,1,1,1,TRUE,Heuer2023,primary,97.8279863123,97.8279863123
Tamandua tetradactyla,cerebellar_folding,Folial_perimeter_median,mm,3.61336430455,3.61336430455,1,1,1,TRUE,Heuer2023,primary,3.61336430455,3.61336430455
Tamandua tetradactyla,cerebellar_folding,Folial_width_median,mm,0.978821951310,0.978821951310,1,1,1,TRUE,Heuer2023,primary,0.978821951310,0.978821951310
Tamandua tetradactyla,cerebellar_folding,Molecular_layer_thickness_median,mm,0.200670,0.200670,1,1,1,TRUE,Heuer2023,primary,0.200670,0.200670
Taxidea taxus,cerebellar_folding,Cerebellar_section_area,mm2,150.31372960807,150.31372960807,1,1,1,TRUE,Heuer2023,primary,150.31372960807,150.31372960807
Taxidea taxus,cerebellar_folding,Cerebellar_section_length,mm,220.9722269942,220.9722269942,1,1,1,TRUE,Heuer2023,primary,220.9722269942,220.9722269942
Taxidea taxus,cerebellar_folding,Cerebral_section_area,mm2,452.4590923206,452.4590923206,1,1,1,TRUE,Heuer2023,primary,452.4590923206,452.4590923206
Taxidea taxus,cerebellar_folding,Cerebral_section_length,mm,175.1836777712,175.1836777712,1,1,1,TRUE,Heuer2023,primary,175.1836777712,175.1836777712
Taxidea taxus,cerebellar_folding,Folial_perimeter_median,mm,3.02657312245,3.02657312245,1,1,1,TRUE,Heuer2023,primary,3.02657312245,3.02657312245
Taxidea taxus,cerebellar_folding,Folial_width_median,mm,1.318199310118,1.318199310118,1,1,1,TRUE,Heuer2023,primary,1.318199310118,1.318199310118
Taxidea taxus,cerebellar_folding,Molecular_layer_thickness_median,mm,0.200910,0.200910,1,1,1,TRUE,Heuer2023,primary,0.200910,0.200910
