class,order,family,genus,species,subspecies,common_name,synonymous_class,synonymous_order,synonymous_family,synonymous_genus,synonymous_species,synonymous_subspecies,synonymous_common_name,ref_name
Mammalia,-999,-999,Chrysochloris,asiatica,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,visagiei,-999,Visagie's Golden Mole,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Chrysochloris,asiatica,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,visagiei,-999,Visagie's Golden Mole,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Chrysochloris,asiatica,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysochloris,visagiei,-999,Visagie's Golden Mole,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,trevelyani,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,trevelyani,-999,Giant Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Chrysospalax,trevelyani,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,trevelyani,-999,Giant Golden Mole,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,villosus,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,villosus,-999,Rough-haired Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Insectivora,Chrysochloridae,Chrysospalax,villosus,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,villosus,-999,Rough-haired Golden Mole,"Ernest et al., 2003"
Mammalia,-999,-999,Chrysospalax,villosus,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Chrysospalax,villosus,-999,Rough-haired Golden Mole,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,De Winton's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,De Winton's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Cryptochloris,wintoni,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,De Winton's Golden Mole,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,Van Zyl's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,Van Zyl's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,Van Zyl's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,Van Zyl's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Cryptochloris,wintoni,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,Van Zyl's Golden Mole,"Boback and Guyer, 2003"
Mammalia,-999,-999,Cryptochloris,zyli,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Cryptochloris,zyli,-999,Van Zyl's Golden Mole,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,Grant's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Insectivora,Chrysochloridae,Eremitalpa,granti,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,Grant's Golden Mole,"Ernest et al., 2003"
Mammalia,-999,-999,Eremitalpa,granti,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,Grant's Golden Mole,"Boback and Guyer, 2003"
Mammalia,-999,-999,Eremitalpa,granti,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,Grant's Golden Mole,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Eremitalpa,granti,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,Grant's Golden Mole,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Eremitalpa,granti,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,granti,-999,Grant's Golden Mole,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,-999,Gunning's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,-999,Gunning's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Amblysomus,gunningi,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,gunningi,-999,Gunning's Golden Mole,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,julianae,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,julianae,-999,Juliana's Golden Mole,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Amblysomus,julianae,-999,-999,Mammalia,Afrosoricida,Chrysochloridae,Neamblysomus,julianae,-999,Juliana's Golden Mole,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser hedgehog tenrec,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"de Magalhaes and Costa, 2009"
Mammalia,Insectivora,Tenrecidae,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"Ernest et al., 2003"
Mammalia,-999,-999,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"Boback and Guyer, 2003"
Mammalia,-999,-999,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"Weigl, R., 2005"
Mammalia,-999,-999,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Echinops,telfairi,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Echinops,telfairi,-999,Lesser Hedgehog Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,-999,Large-eared Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Insectivora,Tenrecidae,Geogale,aurita,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,-999,Large-eared Tenrec,"Ernest et al., 2003"
Mammalia,-999,-999,Geogale,aurita,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,-999,Large-eared Tenrec,"Boback and Guyer, 2003"
Mammalia,-999,-999,Geogale,aurita,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,-999,Large-eared Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Geogale,aurita,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Geogale,aurita,-999,Large-eared Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Insectivora,Tenrecidae,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Ernest et al., 2003"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Boback and Guyer, 2003"
Mammalia,-999,-999,Hemicentetes,nigriceps,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"Weigl, R., 2005"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,nigriceps,-999,Highland Streaked Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Insectivora,Tenrecidae,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"Ernest et al., 2003"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"Boback and Guyer, 2003"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"Carey, J.R. and D.S. Judge, 2002"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"Weigl, R., 2005"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Hemicentetes,semispinosus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Hemicentetes,semispinosus,-999,Lowland Streaked Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,Web-footed Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,Insectivora,Tenrecidae,Limnogale,mergulus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,Web-footed Tenrec,"Ernest et al., 2003"
Mammalia,-999,-999,Limnogale,mergulus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,Web-footed Tenrec,"Boback and Guyer, 2003"
Mammalia,-999,-999,Limnogale,mergulus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,Web-footed Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Limnogale,mergulus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,Web-footed Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,-999,-999,Limnogale,mergulus,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Limnogale,mergulus,-999,Web-footed Tenrec,"BC mammals - Savage et al., 2004"
Mammalia,Afrosoricida,Tenrecidae,Microgale,brevicaudata,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Microgale,brevicaudata,-999,Short-tailed Shrew Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Microgale,brevicaudata,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Microgale,brevicaudata,-999,Short-tailed Shrew Tenrec,"Boback and Guyer, 2003"
Mammalia,Afrosoricida,Tenrecidae,Microgale,cowani,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Microgale,cowani,-999,Cowan's Shrew Tenrec,"Jones, K., Bielby, J., Cardillo, M. et al., 2009"
Mammalia,-999,-999,Microgale,cowani,-999,-999,Mammalia,Afrosoricida,Tenrecidae,Microgale,cowani,-999,Cowan's Shrew Tenrec,"Boback and Guyer, 2003"
