class,order,family,genus,species,subspecies,common_name,synonymous_class,synonymous_order,synonymous_family,synonymous_genus,synonymous_species,synonymous_subspecies,synonymous_common_name,ref_name
Reptilia,-999,-999,Coleonyx,mitratus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,mitratus,-999,Central American Banded Gecko,Reptile Incubation book
Reptilia,-999,-999,Coleonyx,mitratus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,mitratus,-999,Central American Banded Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Coleonyx,reticulatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,reticulatus,-999,Reticulate Banded Gecko,"Meiri, 2010"
Reptilia,-999,-999,Coleonx,reticulatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,reticulatus,-999,Reticulate Banded Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,Gekkonidae,Coleonyx,reticulatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,reticulatus,-999,Reticulate Banded Gecko,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011"
Reptilia,-999,-999,Coleonyx,reticulatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,reticulatus,-999,Reticulate Banded Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Coleonyx,switaki,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,switaki,-999,Switak's Banded Gecko,"Meiri, 2010"
Reptilia,-999,-999,Coleonyx,switaki,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,switaki,-999,Switak's Banded Gecko,"Meiri, S., 2007"
Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western banded gecko,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"de Magalhaes and Costa, 2009"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Meiri, 2010"
Reptilia,-999,Gekkonidae,Coleonyx,variegatus,,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Warne and Charnov, 2008"
Reptilia,-999,-999,Coleonx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Coleonx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,Gekkonidae,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,Reptile Incubation book
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,Reptile Incubation book
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Birchard, G. and D. Marcellini, 1996"
Reptilia,-999,Gekkonidae,Coleonyx,variegatus,-999,Western banded gecko,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Carey, J.R. and D.S. Judge, 2002"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Behler, J.L., King, F.W., 1979"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Behler, J.L., King, F.W., 1979"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Warne and Charnov, 2008"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Stebbins, R.C., 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Stebbins, R.C., 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Behler, J.L., King, F.W., 1979"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Behler, J.L., King, F.W., 1979"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Warne and Charnov, 2008"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Stebbins, R.C., 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Stebbins, R.C., 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Tacutu, R., T. Craig, A. Budovsky et al. 2013"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Stebbins, R.C. and S.M. McGinnis, 2012"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Tacutu, R., T. Craig, A. Budovsky et al. 2013"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Coleonyx,variegatus,-999,-999,Reptilia,Squamata,Eublepharidae,Coleonyx,variegatus,-999,Western Banded Gecko,"BC Reptiles - Wilson, 2003"
Reptilia,-999,-999,Eublepharis,angramainyu,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,angramainyu,-999,Iraqui Eyelid Gecko,"Meiri, 2010"
Reptilia,-999,-999,Eublepharis,angramainyu,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,angramainyu,-999,Iraqui Eyelid Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Eublepharis,angramainyu,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,angramainyu,-999,Iraqui Eyelid Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Eublepharis,angramainyu,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,angramainyu,-999,Iraqui Eyelid Gecko,"Meiri, S., 2007"
Reptilia,Squamata,Gekkonidae,Eublepharis,macularius,-999,Leopard gecko,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"de Magalhaes and Costa, 2009"
Reptilia,Squamata,Gekkonidae,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Ricklefs, 2010b"
Reptilia,-999,-999,Eublepharis,fuscus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Kratochvil and Frynta, 2006a"
Reptilia,-999,Gekkonidae,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Eublepharis,macularis,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Birchard, G. and D. Marcellini, 1996"
Reptilia,-999,-999,Eublepharis,macularius,-999,Leopard gecko,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Carey, J.R. and D.S. Judge, 2002"
Reptilia,-999,-999,Eublepharis,fuscus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,fuscus,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Eublepharis,hardwickii,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,hardwickii,-999,East Indian Leopard Gecko,"Meiri, S., 2007"
Reptilia,Squamata,Gekkonidae,Eublepharis,macularius,-999,Leopard gecko,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"de Magalhaes and Costa, 2009"
Reptilia,Squamata,Gekkonidae,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Ricklefs, 2010b"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Meiri, 2010"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,Gekkonidae,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,Reptile Incubation book
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,Reptile Incubation book
Reptilia,-999,-999,Eublepharis,macularis,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Birchard, G. and D. Marcellini, 1996"
Reptilia,-999,-999,Eublepharis,macularius,-999,Leopard gecko,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Carey, J.R. and D.S. Judge, 2002"
Reptilia,-999,-999,Eublepharis,macularius,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,macularius,-999,Common Leopard Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Eublepharis,turcmenicus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,turcmenicus,-999,Turkmenistan Eyelid Gecko,"Meiri, 2010"
Reptilia,-999,-999,Eublepharis,turcmenicus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,turcmenicus,-999,Turkmenistan Eyelid Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,Gekkonidae,Eublepharis,turcmenicus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,turcmenicus,-999,Turkmenistan Eyelid Gecko,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011"
Reptilia,-999,-999,Eublepharis,turemenicus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,turcmenicus,-999,Turkmenistan Eyelid Gecko,Reptile Incubation book
Reptilia,-999,-999,Eublepharis,turcmenicus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,turcmenicus,-999,Turkmenistan Eyelid Gecko,"IUCN, 2011"
Reptilia,-999,-999,Eublepharis,turcmenicus,-999,-999,Reptilia,Squamata,Eublepharidae,Eublepharis,turcmenicus,-999,Turkmenistan Eyelid Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,araneus,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,araneus,-999,Vietnamese Leopard Gecko,"Meiri, 2010"
Reptilia,-999,Gekkonidae,Goniurosaurus,araneus,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,araneus,-999,Vietnamese Leopard Gecko,"Meiri, S., Brown, J.H., and R.M. Sibly, 2011"
Reptilia,-999,-999,Goniurosaurus,araneus,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,araneus,-999,Vietnamese Leopard Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,bawanglingensis,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,bawanglingensis,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,sp,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,catbaensis,-999,Cat Ba Leopard Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,hainanensis,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,hainanensis,-999,-999,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,hainanensis,-999,-999,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,hainanensis,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,hainanensis,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,hainanensis,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,kuroiwae,-999,Tokashiki Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,lichtenfelderi,-999,Lichtenfelder's Gecko,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,lichtenfelderi,-999,Lichtenfelder's Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,lichtenfelderi,-999,Lichtenfelder's Gecko,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,lichtenfelderi,-999,Lichtenfelder's Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,lichtenfelderi,-999,Lichtenfelder's Gecko,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,lichtenfelderi,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,lichtenfelderi,-999,Lichtenfelder's Gecko,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,luii,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,luii,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,luii,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,luii,-999,-999,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Goniurosaurus,luii,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,luii,-999,-999,"Kratochvil and Frynta, 2006a"
Reptilia,-999,-999,Goniurosaurus,luii,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,luii,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,orientalis,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,splendens,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"IUCN, 2011"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,toyamai,-999,-999,"Meiri, S., 2007"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,yamashinae,-999,-999,"Meiri, 2010"
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,yamashinae,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,yamashinae,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,yamashinae,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,yamashinae,-999,-999,Reptile Incubation book
Reptilia,-999,-999,Goniurosaurus,kuroiwae,-999,-999,Reptilia,Squamata,Eublepharidae,Goniurosaurus,yamashinae,-999,-999,"IUCN, 2011"
