Species,species_as_published,specimen_as_published,area_as_published,n_specimens,stratum,GLI_pct,source,source_role,source_location,data_role
Gorilla gorilla,gorilla,gorilla,area10,1,supragranular,16.43,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Gorilla gorilla,gorilla,gorilla,area10,1,granular,17.87,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Gorilla gorilla,gorilla,gorilla,area10,1,infragranular,15.05,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Pongo pygmaeus,orangutan,orangutan,area10,1,all_layers,20.1,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Pongo pygmaeus,orangutan,orangutan,area10,1,supragranular,19.81,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Pongo pygmaeus,orangutan,orangutan,area10,1,granular,21.49,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Pongo pygmaeus,orangutan,orangutan,area10,1,infragranular,19.65,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Hylobates lar,gibbon,gibbon,area10,1,all_layers,19.8,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Hylobates lar,gibbon,gibbon,area10,1,supragranular,19.43,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Hylobates lar,gibbon,gibbon,area10,1,granular,21.64,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Hylobates lar,gibbon,gibbon,area10,1,infragranular,19.56,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Macaca mulatta,macaque,macaque,area10,1,all_layers,20.34,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Macaca mulatta,macaque,macaque,area10,1,supragranular,20.16,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Macaca mulatta,macaque,macaque,area10,1,granular,24.03,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Macaca mulatta,macaque,macaque,area10,1,infragranular,19.91,Semendeferi_etal_2001_TABLE3,added_this_pass,"Table 3 (""Grey-level index in area 10""); one right hemisphere per species, multiple measurement locations",primary
Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,area4_M1,3,all_layers,15.58,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,area4_M1,3,supragranular,15.07,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Macaca fascicularis,Macaca fascicularis,Macaca fascicularis,area4_M1,3,infragranular,15.195,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Papio anubis,Papio anubis,Papio anubis,area4_M1,1,all_layers,14.85,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Papio anubis,Papio anubis,Papio anubis,area4_M1,1,supragranular,14.195,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Papio anubis,Papio anubis,Papio anubis,area4_M1,1,infragranular,15.05,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Pongo pygmaeus,Pongo pygmaeus,Pongo pygmaeus,area4_M1,2,all_layers,10.61,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Pongo pygmaeus,Pongo pygmaeus,Pongo pygmaeus,area4_M1,2,supragranular,10.715,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Pongo pygmaeus,Pongo pygmaeus,Pongo pygmaeus,area4_M1,2,infragranular,10.260000000000002,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Gorilla gorilla,Gorilla gorilla,Gorilla gorilla,area4_M1,2,all_layers,8.76,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Gorilla gorilla,Gorilla gorilla,Gorilla gorilla,area4_M1,2,supragranular,9.575,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Gorilla gorilla,Gorilla gorilla,Gorilla gorilla,area4_M1,2,infragranular,8.295,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area4_M1,2,all_layers,13.19,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area4_M1,2,supragranular,13.565,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area4_M1,2,infragranular,12.75,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Homo sapiens,Homo sapiens,Homo sapiens,area4_M1,2,all_layers,11.65,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Homo sapiens,Homo sapiens,Homo sapiens,area4_M1,2,supragranular,11.059999999999999,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Homo sapiens,Homo sapiens,Homo sapiens,area4_M1,2,infragranular,11.670000000000002,Sherwood_etal_2004_I_Table4,added_this_pass,"Table 4 (""GLI values for each cortical layer""), M1",primary
Lemur catta,Lemur catta,Lemur catta,area29_posterior_cingulate,1,supragranular,29.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Lemur catta,Lemur catta,Lemur catta,area29_posterior_cingulate,1,infragranular,15.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area29_posterior_cingulate,1,supragranular,28.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area29_posterior_cingulate,1,infragranular,22.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area29_posterior_cingulate,2,supragranular,27.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area29_posterior_cingulate,2,infragranular,19.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area29_posterior_cingulate,1,supragranular,20.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area29_posterior_cingulate,1,infragranular,15.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area29_posterior_cingulate,1,supragranular,40.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area29_posterior_cingulate,1,infragranular,30.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area29_posterior_cingulate,2,supragranular,30.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area29_posterior_cingulate,2,infragranular,24.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area29_posterior_cingulate,1,supragranular,27.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area29_posterior_cingulate,1,infragranular,21.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area29_posterior_cingulate,1,supragranular,14.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area29_posterior_cingulate,1,infragranular,16.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area29_posterior_cingulate,1,supragranular,34.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area29_posterior_cingulate,1,infragranular,25.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area29_posterior_cingulate,1,supragranular,20.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area29_posterior_cingulate,1,infragranular,20.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area29_posterior_cingulate,3,supragranular,24.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area29_posterior_cingulate,3,infragranular,18.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area29_posterior_cingulate,1,supragranular,18.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area29_posterior_cingulate,1,infragranular,13.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area29_posterior_cingulate,2,supragranular,22.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area29_posterior_cingulate,2,infragranular,16.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area29_posterior_cingulate,1,supragranular,16.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area29_posterior_cingulate,1,infragranular,16.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Papio sp.,Papio sp.,Papio sp.,area29_posterior_cingulate,2,supragranular,17.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Papio sp.,Papio sp.,Papio sp.,area29_posterior_cingulate,2,infragranular,14.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area29_posterior_cingulate,1,supragranular,9.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area29_posterior_cingulate,1,infragranular,9.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Homo sapiens,Homo sapiens,Homo sapiens,area29_posterior_cingulate,1,supragranular,10.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Homo sapiens,Homo sapiens,Homo sapiens,area29_posterior_cingulate,1,infragranular,6.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area29",primary
Lemur catta,Lemur catta,Lemur catta,area30_posterior_cingulate,1,supragranular,24.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Lemur catta,Lemur catta,Lemur catta,area30_posterior_cingulate,1,infragranular,17.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area30_posterior_cingulate,1,supragranular,24.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area30_posterior_cingulate,1,infragranular,23.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area30_posterior_cingulate,2,supragranular,17.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area30_posterior_cingulate,2,infragranular,17.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area30_posterior_cingulate,1,supragranular,14.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area30_posterior_cingulate,1,infragranular,13.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area30_posterior_cingulate,1,supragranular,28.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area30_posterior_cingulate,1,infragranular,29.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area30_posterior_cingulate,2,supragranular,25.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area30_posterior_cingulate,2,infragranular,24.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area30_posterior_cingulate,1,supragranular,17.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area30_posterior_cingulate,1,infragranular,22.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area30_posterior_cingulate,1,supragranular,12.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area30_posterior_cingulate,1,infragranular,13.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area30_posterior_cingulate,1,supragranular,26.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area30_posterior_cingulate,1,infragranular,34.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area30_posterior_cingulate,1,supragranular,17.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area30_posterior_cingulate,1,infragranular,23.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area30_posterior_cingulate,3,supragranular,22.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area30_posterior_cingulate,3,infragranular,20.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area30_posterior_cingulate,1,supragranular,16.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area30_posterior_cingulate,1,infragranular,15.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area30_posterior_cingulate,2,supragranular,18.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area30_posterior_cingulate,2,infragranular,15.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area30_posterior_cingulate,1,supragranular,14.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area30_posterior_cingulate,1,infragranular,14.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Papio sp.,Papio sp.,Papio sp.,area30_posterior_cingulate,2,supragranular,14.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Papio sp.,Papio sp.,Papio sp.,area30_posterior_cingulate,2,infragranular,12.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area30_posterior_cingulate,1,supragranular,8.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area30_posterior_cingulate,1,infragranular,8.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Homo sapiens,Homo sapiens,Homo sapiens,area30_posterior_cingulate,1,supragranular,9.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Homo sapiens,Homo sapiens,Homo sapiens,area30_posterior_cingulate,1,infragranular,8.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area30",primary
Lemur catta,Lemur catta,Lemur catta,area23_posterior_cingulate,1,supragranular,21.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Lemur catta,Lemur catta,Lemur catta,area23_posterior_cingulate,1,granular,23.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Lemur catta,Lemur catta,Lemur catta,area23_posterior_cingulate,1,infragranular,19.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area23_posterior_cingulate,1,supragranular,26.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area23_posterior_cingulate,1,granular,28.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area23_posterior_cingulate,1,infragranular,27.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area23_posterior_cingulate,2,supragranular,15.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area23_posterior_cingulate,2,granular,17.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area23_posterior_cingulate,2,infragranular,18.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area23_posterior_cingulate,1,supragranular,12.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area23_posterior_cingulate,1,granular,13.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Nycticebus coucang,Nycticebus coucang,Nycticebus coucang,area23_posterior_cingulate,1,infragranular,16.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area23_posterior_cingulate,1,supragranular,26.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area23_posterior_cingulate,1,granular,29.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Tarsius syrichta,Tarsius syrichta,Tarsius syrichta,area23_posterior_cingulate,1,infragranular,30.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area23_posterior_cingulate,2,supragranular,25.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area23_posterior_cingulate,2,granular,29.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Callithrix jacchus,Callithrix jacchus,Callithrix jacchus,area23_posterior_cingulate,2,infragranular,27.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area23_posterior_cingulate,1,supragranular,16.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area23_posterior_cingulate,1,granular,25.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Aotus trivirgatus,Aotus trivirgatus,Aotus trivirgatus,area23_posterior_cingulate,1,infragranular,21.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area23_posterior_cingulate,1,supragranular,9.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area23_posterior_cingulate,1,granular,9.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,area23_posterior_cingulate,1,infragranular,11.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area23_posterior_cingulate,1,supragranular,25.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area23_posterior_cingulate,1,granular,39.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Saimiri sciureus,Saimiri sciureus,Saimiri sciureus,area23_posterior_cingulate,1,infragranular,37.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area23_posterior_cingulate,1,supragranular,19.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area23_posterior_cingulate,1,granular,27.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cebus albifrons,Cebus albifrons,Cebus albifrons,area23_posterior_cingulate,1,infragranular,26.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area23_posterior_cingulate,3,supragranular,22.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area23_posterior_cingulate,3,granular,27.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cercopithecus mitis,Cercopithecus mitis,Cercopithecus mitis,area23_posterior_cingulate,3,infragranular,22.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area23_posterior_cingulate,1,supragranular,11.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area23_posterior_cingulate,1,granular,20.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Erythrocebus patas,Erythrocebus patas,Erythrocebus patas,area23_posterior_cingulate,1,infragranular,17.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area23_posterior_cingulate,2,supragranular,18.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area23_posterior_cingulate,2,granular,19.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Macaca mulatta,Macaca mulatta,Macaca mulatta,area23_posterior_cingulate,2,infragranular,19.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area23_posterior_cingulate,1,supragranular,8.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area23_posterior_cingulate,1,granular,11.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Cercocebus albigena,Cercocebus albigena,Cercocebus albigena,area23_posterior_cingulate,1,infragranular,13.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Papio sp.,Papio sp.,Papio sp.,area23_posterior_cingulate,2,supragranular,12.2,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Papio sp.,Papio sp.,Papio sp.,area23_posterior_cingulate,2,granular,14.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Papio sp.,Papio sp.,Papio sp.,area23_posterior_cingulate,2,infragranular,15.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area23_posterior_cingulate,1,supragranular,9.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area23_posterior_cingulate,1,granular,8.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Pan troglodytes,Pan troglodytes,Pan troglodytes,area23_posterior_cingulate,1,infragranular,8.1,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Homo sapiens,Homo sapiens,Homo sapiens,area23_posterior_cingulate,1,supragranular,9.7,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Homo sapiens,Homo sapiens,Homo sapiens,area23_posterior_cingulate,1,granular,11.0,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Homo sapiens,Homo sapiens,Homo sapiens,area23_posterior_cingulate,1,infragranular,9.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area23",primary
Lemur catta,Lemur catta,Lemur catta,area31_posterior_cingulate,1,supragranular,21.5,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Lemur catta,Lemur catta,Lemur catta,area31_posterior_cingulate,1,granular,24.3,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Lemur catta,Lemur catta,Lemur catta,area31_posterior_cingulate,1,infragranular,19.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area31_posterior_cingulate,1,supragranular,24.8,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area31_posterior_cingulate,1,granular,29.6,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Loris tardigradus,Loris tardigradus,Loris tardigradus,area31_posterior_cingulate,1,infragranular,29.4,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
Perodicticus potto,Perodicticus potto,Perodicticus potto,area31_posterior_cingulate,2,supragranular,14.9,Zilles_etal_1986_Table2,added_this_pass,"Table 2, area31",primary
