Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Canis lupus familiaris,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,3667,3667,0,sole source,1,Ashwell,1,1,2020
Canis lupus familiaris,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,698,698,0,sole source,1,Ashwell,1,1,2020
Canis lupus familiaris,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,166,166,0,sole source,1,Ashwell,1,1,2020
Canis lupus familiaris,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,142,142,0,sole source,1,Ashwell,1,1,2020
Canis lupus familiaris,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,46634,46634,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,4731,4731,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1796,1796,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2573,2573,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,232,232,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,5811,5811,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,848,848,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,362,362,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,109,109,0,sole source,1,Ashwell,1,1,2020
Capra hircus domestica,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,125000,125000,0,sole source,1,Ashwell,1,1,2020
Carlito syrichta,Area_striata_grey_matter_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,280,280,0,sole source,1,Bush,1,1,2004
Carlito syrichta,Body_Mass.g,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,87.5,87.5,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1970
Carlito syrichta,Brain_Mass.mg,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,3630,3630,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1970
Carlito syrichta,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,18.1,18.1,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Cerebellum_Vol.mm3,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,422,422,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Corpus_geniculatum_laterale_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,20,20,0,sole source,1,Bush,1,1,2004
Carlito syrichta,Diencephalon_Vol.mm3,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,279,279,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Hippocampus_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,138,138,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Medulla_oblongata_Vol.mm3,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,185,185,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Mesencephalon_Vol.mm3,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,171,171,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Neocortex_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,1890,1890,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Neocortex_grey_matter_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,1470,1470,0,sole source,1,Bush,1,1,2004
Carlito syrichta,Neocortex_white_matter_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,150,150,0,sole source,1,Bush,1,1,2004
Carlito syrichta,Palaeocortex_plus_amygdala_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,95,95,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Schizo_cortex_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,64.3,64.3,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Septum_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,20.9,20.9,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Striatum_Vol.mm3,Stephan_etal_1970_Table5,Stephan et al. (1970) TABLE 5,ISBN:0390672505,Stephan_collection,1970,133,133,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Telencephalon_Vol.mm3,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,2359,2359,0,sole source,1,Stephan_collection,1,1,1970
Carlito syrichta,Total_brain_net_volume_Vol.mm3,Bush_Allman_2004_b_TABLE1,Bush & Allman (2004) TABLE 1,10.1002/ar.a.20114,Bush,2004,3060,3238,-5.5,averaged into the merged value,1,Bush; Stephan_collection,2,2,2004
Carlito syrichta,Total_brain_net_volume_Vol.mm3,Stephan_etal_1970_Table2,Stephan et al. (1970) TABLE 2,ISBN:0390672505,Stephan_collection,1970,3416,3238,5.5,averaged into the merged value,1,Bush; Stephan_collection,2,2,2004
Castor canadensis,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2343,2343,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1428,1428,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,848,848,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,117,117,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,3085,3085,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,625,625,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,67.1,67.1,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,56.7,56.7,0,sole source,1,Ashwell,1,1,2020
Castor canadensis,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,21136,21136,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,442,442,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,166,166,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,252,252,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,25.6,25.6,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,542,542,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,74.9,74.9,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,22.9,22.9,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,13.9,13.9,0,sole source,1,Ashwell,1,1,2020
Cavia porcellus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,5415,5415,0,sole source,1,Ashwell,1,1,2020
Cebuella pygmaea,Agranular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,2,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebuella pygmaea,Agranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,1,1,0,sole source,1,Zilles,1,1,2013
Cebuella pygmaea,Body_Mass.g,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,110,110,0,reference table used (mass rule: other sources not averaged in),1,Zilles,1,1,2013
Cebuella pygmaea,Brain_Mass.mg,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,4.2,4.2,0,reference table used (mass rule: other sources not averaged in),1,Zilles,1,1,2013
Cebuella pygmaea,Dysgranular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,14,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebuella pygmaea,Dysgranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,7,7,0,sole source,1,Zilles,1,1,2013
Cebuella pygmaea,Granular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,6,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebuella pygmaea,Granular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,3,3,0,sole source,1,Zilles,1,1,2013
Cebuella pygmaea,Insula_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,22,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebuella pygmaea,Insula_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,11,11,0,sole source,1,Zilles,1,1,2013
Cebuella pygmaea,Total_brain_net_volume_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,4005.8,4005.8,0,sole source,1,Zilles,1,1,2013
Cebus albifrons,AccessoryOlfactoryBulb_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.667,0.667,0,sole source,1,Stephan_collection,1,1,1982
Cebus albifrons,AccessoryOlfactoryBulb_layer_6_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.067,0.067,0,sole source,1,Stephan_collection,1,1,1982
Cebus albifrons,AccessoryOlfactoryBulb_layers_1_2_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.323,0.323,0,sole source,1,Stephan_collection,1,1,1982
Cebus albifrons,AccessoryOlfactoryBulb_layers_3_5_Vol.mm3,Stephan_etal_1982_Table1,Stephan et al. (1982) Table 1,PMID:7161483,Stephan_collection,1982,0.277,0.277,0,sole source,1,Stephan_collection,1,1,1982
Cebus albifrons,Agranular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,68,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebus albifrons,Agranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,34,34,0,sole source,1,Zilles,1,1,2013
Cebus albifrons,Amygdala_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,458.2,458.2,0,sole source,1,Stephan_collection,1,1,1987
Cebus albifrons,Area_striata_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,4703,4703,0,sole source,1,Stephan_collection,1,1,1984
Cebus albifrons,Area_striata_grey_matter_Vol.mm3,Frahm_etal_1998_Table1,Frahm et al. (1998) Table 1,PMID:9672110,Stephan_collection,1998,3764,3764,0,sole source,1,Stephan_collection,1,1,1998
Cebus albifrons,Area_striata_lamina_1_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,365,365,0,sole source,1,Stephan_collection,1,1,1984
Cebus albifrons,Area_striata_laminae_2_6_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,3399,3399,0,sole source,1,Stephan_collection,1,1,1984
Cebus albifrons,Area_striata_white_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,939,939,0,sole source,1,Stephan_collection,1,1,1984
Cebus albifrons,Body_Mass.g,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,3100,3100,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Cebus albifrons,Brain_Mass.mg,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,71000,71000,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Cebus albifrons,Bulbus_olfactorius_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,39.9,39.9,0,sole source,1,Stephan_collection,1,1,1987
Cebus albifrons,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,0.667,0.667,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,CA1_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,210.19,210.19,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,CA2_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,30.29,30.29,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,CA3_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,146.01,146.01,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,Capsula_interna_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,549,549,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Cerebellar_nuclei_total_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Stephan_collection,1985,173.18,173.18,0,sole source,1,Stephan_collection,1,1,1985
Cebus albifrons,Cerebellum_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,7871,7871,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Commissura_anterior_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,84.4,84.4,0,sole source,1,Stephan_collection,1,1,1987
Cebus albifrons,Complexus_centromedialis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,120.4,120.4,0,sole source,1,Stephan_collection,1,1,1987
Cebus albifrons,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,337.8,337.8,0,sole source,1,Stephan_collection,1,1,1987
Cebus albifrons,Complexus_sensorius_trigeminalis_Vol.mm3,Baron_etal_1990_Table1,Baron et al. (1990) Table 1,PMID:2358663,Stephan_collection,1990,74.2,74.2,0,sole source,1,Stephan_collection,1,1,1990
Cebus albifrons,Complexus_vestibularis_Vol.mm3,Baron_etal_1988_Table1,Baron et al. (1988) Table 1,PMID:3216099,Stephan_collection,1988,105,105,0,sole source,1,Stephan_collection,1,1,1988
Cebus albifrons,Complexus_vestibularis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Stephan_collection,1986,50.2,50.2,0,sole source,1,Stephan_collection,1,1,1986
Cebus albifrons,Corpus_geniculatum_laterale_Vol.mm3,Frahm_etal_1998_Table1,Frahm et al. (1998) Table 1,PMID:9672110,Stephan_collection,1998,137,137,0,sole source,1,Stephan_collection,1,1,1998
Cebus albifrons,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXVI,Stephan et al. (1981) Table XVI,10.1159/000155963,Stephan_collection,1981,3.8,3.8,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXVI,Stephan et al. (1981) Table XVI,10.1159/000155963,Stephan_collection,1981,0.425,0.425,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXVI,Stephan et al. (1981) Table XVI,10.1159/000155963,Stephan_collection,1981,0.41,0.41,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Diencephalon_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,3996,3996,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Dysgranular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,310,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebus albifrons,Dysgranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,155,155,0,sole source,1,Zilles,1,1,2013
Cebus albifrons,Epithalamus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,23.7,23.7,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Facial_motor_nucleus_left_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Zilles,2005,2.47,2.47,0,sole source,1,Zilles,1,1,2005
Cebus albifrons,Fascia_dentata_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,110.34,110.34,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,FrontalCortex_grey_matter_Vol.mm3,Smaers_etal_2011_SupplementaryTable1,Smaers et al. (2011) SupplementaryTable1,10.1159/000323671,Zilles,2011,9450,9450,0,sole source,1,Zilles,1,1,2011
Cebus albifrons,FrontalCortex_white_matter_Vol.mm3,Smaers_etal_2011_SupplementaryTable1,Smaers et al. (2011) SupplementaryTable1,10.1159/000323671,Zilles,2011,5220,5220,0,sole source,1,Zilles,1,1,2011
Cebus albifrons,Granular_insular_cortex_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,216,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebus albifrons,Granular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,108,108,0,sole source,1,Zilles,1,1,2013
Cebus albifrons,HP_HS_fibers_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,313.85,313.85,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,Hilus_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,35.87,35.87,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,Hippocampus_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,890.4,890.4,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,Hippocampus_retrocommissuralis_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,576.55,576.55,0,sole source,1,Stephan_collection,1,1,1994
Cebus albifrons,Hypoglossal_nucleus_left_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Zilles,2005,1.98,1.98,0,sole source,1,Zilles,1,1,2005
Cebus albifrons,Hypothalamus_Vol.mm3,Stephan_etal_1981_TableVIII,Stephan et al. (1981) Table VIII,10.1159/000155963,Stephan_collection,1981,418,418,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Insula_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,NA,NA,NA,594,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,1,2013
Cebus albifrons,Insula_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,297,297,0,sole source,1,Zilles,1,1,2013
Cebus albifrons,Interpositus_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Stephan_collection,1985,38.98,38.98,0,sole source,1,Stephan_collection,1,1,1985
Cebus albifrons,Lateral_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Stephan_collection,1985,99.52,99.52,0,sole source,1,Stephan_collection,1,1,1985
Cebus albifrons,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,931,931,0,sole source,1,Stephan_collection,1,1,1981
Cebus albifrons,Medial_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Stephan_collection,1985,34.68,34.68,0,sole source,1,Stephan_collection,1,1,1985
Cebus albifrons,Medulla_oblongata_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Zilles,2005,1738.26,1738.13,0.01,averaged into the merged value,1,Stephan_collection; Zilles,2,2,2005
Cebus albifrons,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,1738,1738.13,-0.01,averaged into the merged value,1,Stephan_collection; Zilles,2,2,2005
