Source,Species_raw,curated,NCBI_id,NCBI_name,Species_final,name_source,flag_curated_overrides_ncbi,flag_unresolved
Rilling_Insel_1998_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Cebus apella,NA,9515,Sapajus apella,Sapajus apella,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Cercocebus torquatus,NA,9530,Cercocebus torquatus,Cercocebus torquatus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Rilling_Insel_1999_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Pan paniscus,NA,9597,Pan paniscus,Pan paniscus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Papio cynocephalus,NA,9556,Papio cynocephalus,Papio cynocephalus,NCBI,FALSE,FALSE
Rilling_Insel_1999_Table1,Pongo pygmaeus,Pongo sp.,9600,Pongo pygmaeus,Pongo sp.,curated,TRUE,FALSE
Rilling_Insel_1999_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Sherwood_etal_2004_TABLEI,Gorilla beringei,Gorilla sp.,499232,Gorilla beringei,Gorilla sp.,curated,TRUE,FALSE
Sherwood_etal_2004_TABLEI,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Sherwood_etal_2004_TABLEI,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Sherwood_etal_2004_TABLEI,Pongo pygmaeus,Pongo sp.,9600,Pongo pygmaeus,Pongo sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Aotus trivirgatus,NA,9505,Aotus trivirgatus,Aotus trivirgatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Avahi laniger laniger,Avahi laniger,NA,NA,Avahi laniger,curated,FALSE,FALSE
Sherwood_etal_2005_Table1,Avahi laniger occidentalis,Avahi occidentalis,NA,NA,Avahi occidentalis,curated,FALSE,FALSE
Sherwood_etal_2005_Table1,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Callimico goeldii,NA,9495,Callimico goeldii,Callimico goeldii,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cebuella pygmaea,Callithrix pygmaea,9493,Cebuella pygmaea,Callithrix pygmaea,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Daubentonia madagascariensis,NA,31869,Daubentonia madagascariensis,Daubentonia madagascariensis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Erythrocebus patas,NA,9538,Erythrocebus patas,Erythrocebus patas,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Eulemur fulvus,NA,13515,Eulemur fulvus,Eulemur fulvus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Galagoides demidoff,NA,89672,Galagoides demidoff,Galagoides demidoff,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Gorilla gorilla,Gorilla sp.,9593,Gorilla gorilla,Gorilla sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Hylobates lar,NA,9580,Hylobates lar,Hylobates lar,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Lagothrix lagothricha,NA,NA,NA,Lagothrix lagothricha,unresolved_raw,FALSE,TRUE
Sherwood_etal_2005_Table1,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Lophocebus albigena,NA,75567,Lophocebus albigena,Lophocebus albigena,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Loris tardigradus,NA,9468,Loris tardigradus,Loris tardigradus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Miopithecus talapoin,NA,36231,Miopithecus talapoin,Miopithecus talapoin,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Nasalis larvatus,NA,43780,Nasalis larvatus,Nasalis larvatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Otolemur crassicaudatus,NA,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pan paniscus,NA,9597,Pan paniscus,Pan paniscus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Papio anubis,NA,9555,Papio anubis,Papio anubis,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pithecia monachus,NA,595220,Pithecia monachus,Pithecia monachus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pongo pygmaeus,Pongo sp.,9600,Pongo pygmaeus,Pongo sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Procolobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Sherwood_etal_2005_Table1,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Pygathrix nemaeus,NA,54133,Pygathrix nemaeus,Pygathrix nemaeus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Saguinus midas,NA,30586,Saguinus midas,Saguinus midas,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Sherwood_etal_2005_Table1,Tarsius syrichta,Tarsius sp.,1868482,Carlito syrichta,Tarsius sp.,curated,TRUE,FALSE
Sherwood_etal_2005_Table1,Varecia variegata,NA,9455,Varecia variegata,Varecia variegata,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Stephan_etal_1970_Table1,Chlorotalpa stuhlmanni,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated,FALSE,FALSE
Stephan_etal_1970_Table1,Crocidura occidentalis,NA,214449,Crocidura olivieri,Crocidura olivieri,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated,TRUE,FALSE
Stephan_etal_1970_Table1,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Nesogale talazaci,NA,2583312,Nesogale talazaci,Nesogale talazaci,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Rhynchocyon stuhlmanni,NA,3036954,Rhynchocyon stuhlmanni,Rhynchocyon stuhlmanni,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI,FALSE,FALSE
Stephan_etal_1970_Table1,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Avahi laniger,NA,122246,Avahi laniger,Avahi laniger,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Daubentonia madagascariensis,NA,31869,Daubentonia madagascariensis,Daubentonia madagascariensis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1970_Table2,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1970_Table2,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Hapalemur simus,NA,1328070,Prolemur simus,Prolemur simus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1970_Table2,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1970_Table2,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Loris gracilis,Loris tardigradus,NA,NA,Loris tardigradus,curated,FALSE,FALSE
Stephan_etal_1970_Table2,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Tarsius syrichta,NA,1868482,Carlito syrichta,Carlito syrichta,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table2,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Aotes trivirgatus,Aotus trivirgatus,NA,NA,Aotus trivirgatus,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1970_Table3,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Cebus sp.,NA,9517,Cebus sp.,Cebus sp.,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Gorilla gorilla,NA,9593,Gorilla gorilla,Gorilla gorilla,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Lagothrix logotricha,Lagothrix lagothricha,NA,NA,Lagothrix lagothricha,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table3,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1970_Table3,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Stephan_etal_1970_Table4,Chlorotalpa stuhlmanni,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated,FALSE,FALSE
Stephan_etal_1970_Table4,Crocidura occidentalis,NA,214449,Crocidura olivieri,Crocidura olivieri,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated,TRUE,FALSE
Stephan_etal_1970_Table4,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Nesogale talazaci,NA,2583312,Nesogale talazaci,Nesogale talazaci,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Rhynchocyon stuhlmanni,NA,3036954,Rhynchocyon stuhlmanni,Rhynchocyon stuhlmanni,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Setifer setosus,NA,319819,Setifer setosus,Setifer setosus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Solenodon paradoxus,NA,79805,Solenodon paradoxus,Solenodon paradoxus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Sorex araneus,NA,42254,Sorex araneus,Sorex araneus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Sorex minutus,NA,62280,Sorex minutus,Sorex minutus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Suncus murinus,NA,9378,Suncus murinus,Suncus murinus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Talpa europaea,NA,9375,Talpa europaea,Talpa europaea,NCBI,FALSE,FALSE
Stephan_etal_1970_Table4,Tenrec ecaudatus,NA,94439,Tenrec ecaudatus,Tenrec ecaudatus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Avahi laniger,NA,122246,Avahi laniger,Avahi laniger,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Cheirogaleus major,NA,47177,Cheirogaleus major,Cheirogaleus major,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Cheirogaleus medius,NA,9460,Cheirogaleus medius,Cheirogaleus medius,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Daubentonia madagascariensis,NA,31869,Daubentonia madagascariensis,Daubentonia madagascariensis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Galago crassicaudatus,Otolemur crassicaudatus,9463,Otolemur crassicaudatus,Otolemur crassicaudatus,curated,FALSE,FALSE
Stephan_etal_1970_Table5,Galago demidovii,Galagoides demidoff,89672,Galagoides demidoff,Galagoides demidoff,curated,FALSE,FALSE
Stephan_etal_1970_Table5,Galago senegalensis,NA,9465,Galago senegalensis,Galago senegalensis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Hapalemur simus,NA,1328070,Prolemur simus,Prolemur simus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Indri indri,NA,34827,Indri indri,Indri indri,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Lemur fulvus,Eulemur fulvus,13515,Eulemur fulvus,Eulemur fulvus,curated,FALSE,FALSE
Stephan_etal_1970_Table5,Lemur variegatus,Varecia variegata,9455,Varecia variegata,Varecia variegata,curated,FALSE,FALSE
Stephan_etal_1970_Table5,Lepilemur ruficaudatus,NA,78866,Lepilemur ruficaudatus,Lepilemur ruficaudatus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Loris gracilis,Loris tardigradus,NA,NA,Loris tardigradus,curated,FALSE,FALSE
Stephan_etal_1970_Table5,Microcebus murinus,NA,30608,Microcebus murinus,Microcebus murinus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Nycticebus coucang,NA,9470,Nycticebus coucang,Nycticebus coucang,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Perodicticus potto,NA,9472,Perodicticus potto,Perodicticus potto,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Propithecus verreauxi,NA,34825,Propithecus verreauxi,Propithecus verreauxi,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Tarsius syrichta,NA,1868482,Carlito syrichta,Carlito syrichta,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Tupaia glis,NA,9395,Tupaia glis,Tupaia glis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table5,Urogale everetti,NA,192726,Urogale everetti,Urogale everetti,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Alouatta seniculus,NA,9503,Alouatta seniculus,Alouatta seniculus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Aotes trivirgatus,Aotus trivirgatus,NA,NA,Aotus trivirgatus,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Ateles geoffroyi,NA,9509,Ateles geoffroyi,Ateles geoffroyi,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Callicebus moloch,Callicebus moloch,9523,Plecturocebus moloch,Callicebus moloch,curated,TRUE,FALSE
Stephan_etal_1970_Table6,Callithrix jacchus,NA,9483,Callithrix jacchus,Callithrix jacchus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Cebus albifrons,NA,9514,Cebus albifrons,Cebus albifrons,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Cebus sp.,NA,9517,Cebus sp.,Cebus sp.,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Cercocebus albigena,Lophocebus albigena,75567,Lophocebus albigena,Lophocebus albigena,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Cercopithecus ascanius,NA,36223,Cercopithecus ascanius,Cercopithecus ascanius,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Cercopithecus mitis,NA,36225,Cercopithecus mitis,Cercopithecus mitis,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Cercopithecus talapoin,Miopithecus talapoin,36231,Miopithecus talapoin,Miopithecus talapoin,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Colobus badius,Piliocolobus badius,164648,Piliocolobus badius,Piliocolobus badius,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Gorilla gorilla,NA,9593,Gorilla gorilla,Gorilla gorilla,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Homo sapiens,NA,9606,Homo sapiens,Homo sapiens,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Lagothrix logotricha,Lagothrix lagothricha,NA,NA,Lagothrix lagothricha,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Macaca mulatta,NA,9544,Macaca mulatta,Macaca mulatta,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Pan troglodytes,NA,9598,Pan troglodytes,Pan troglodytes,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Pithecia monacha,Pithecia monachus,NA,NA,Pithecia monachus,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Saguinus oedipus,NA,9490,Saguinus oedipus,Saguinus oedipus,NCBI,FALSE,FALSE
Stephan_etal_1970_Table6,Saguinus tamarin,Saguinus midas,NA,NA,Saguinus midas,curated,FALSE,FALSE
Stephan_etal_1970_Table6,Saimiri sciureus,NA,9521,Saimiri sciureus,Saimiri sciureus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Aethechinus algirus,Atelerix algirus,30576,Atelerix algirus,Atelerix algirus,curated,FALSE,FALSE
Stephan_etal_1981_TableI,Chlorotalpa stuhlmanni,Chrysochloris stuhlmanni,NA,NA,Chrysochloris stuhlmanni,curated,FALSE,FALSE
Stephan_etal_1981_TableI,Chrysochloris asiatica,NA,185453,Chrysochloris asiatica,Chrysochloris asiatica,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Crocidura occidentalis,Crocidura flavescens,214449,Crocidura olivieri,Crocidura flavescens,curated,TRUE,FALSE
Stephan_etal_1981_TableI,Crocidura russula,NA,36802,Crocidura russula,Crocidura russula,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Desmana moschata,NA,182682,Desmana moschata,Desmana moschata,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Echinops telfairi,NA,9371,Echinops telfairi,Echinops telfairi,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Elephantulus fuscipes,NA,483426,Elephantulus fuscipes,Elephantulus fuscipes,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Erinaceus europaeus,NA,9365,Erinaceus europaeus,Erinaceus europaeus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Galemys pyrenaicus,NA,202257,Galemys pyrenaicus,Galemys pyrenaicus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Hemicentetes semispinosus,NA,319813,Hemicentetes semispinosus,Hemicentetes semispinosus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Hemiechinus auritus,NA,217708,Hemiechinus auritus,Hemiechinus auritus,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Limnogale mergulus,Microgale mergulus,319815,Limnogale mergulus,Microgale mergulus,curated,TRUE,FALSE
Stephan_etal_1981_TableI,Microgale cowani,NA,329863,Microgale cowani,Microgale cowani,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Micropotamogale lamottei,NA,105689,Micropotamogale lamottei,Micropotamogale lamottei,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Neomys fodiens,NA,62282,Neomys fodiens,Neomys fodiens,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Nesogale dobsoni,NA,2583311,Nesogale dobsoni,Nesogale dobsoni,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Nesogale talazaci,NA,2583312,Nesogale talazaci,Nesogale talazaci,NCBI,FALSE,FALSE
Stephan_etal_1981_TableI,Oryzorictes talpoides,Oryzorictes hova,319817,Oryzorictes hova,Oryzorictes hova,curated,FALSE,FALSE
Stephan_etal_1981_TableI,Potamogale velox,NA,176119,Potamogale velox,Potamogale velox,NCBI,FALSE,FALSE
